Wall time,Step,Value
1670575748,4000,420
1670575750,4009,800
1670575750,4010,122
1670575753,4022,125
1670575755,4033,707
1670575756,4036,367
1670575759,4046,407
1670575759,4047,405
1670575759,4048,137
1670575770,4093,740
1670575771,4098,694
1670575771,4099,1114
1670575773,4109,508
1670575793,4182,328
1670575796,4193,664
1670575797,4194,137
1670575797,4196,46
1670575798,4198,655
1670575799,4201,896
1670575799,4202,95
1670575799,4204,374
1670575805,4227,75
1670575807,4232,139
1670575807,4235,36
1670575809,4243,153
1670575813,4254,145
1670575815,4263,8
1670575816,4266,162
1670575817,4267,26
1670575821,4282,127
1670575825,4298,294
1670575827,4304,150
1670575828,4308,462
1670575830,4317,442
1670575831,4319,168
1670575833,4328,302
1670575834,4332,598
1670575836,4338,687
1670575838,4343,428
1670575845,4369,155
1670575848,4378,132
1670575853,4393,430
1670575855,4400,125
1670575856,4406,130
1670575857,4410,23
1670575858,4411,154
1670575864,4430,626
1670575864,4431,137
1670575865,4433,150
1670575867,4439,104
1670575876,4469,603
1670575878,4475,417
1670575879,4479,171
1670575880,4482,153
1670575882,4490,109
1670575883,4492,306
1670575888,4509,46
1670575888,4510,676
1670575894,4529,1023
1670575894,4530,600
1670575895,4533,694
1670575898,4542,427
1670575901,4550,501
1670575901,4552,710
1670575902,4553,645
1670575906,4568,53
1670575909,4578,266
1670575910,4581,108
1670575913,4592,726
1670575914,4595,123
1670575915,4597,470
1670575915,4599,154
1670575919,4611,153
1670575923,4628,669
1670575927,4643,624
1670575928,4649,684
1670575930,4656,97
1670575932,4664,650
1670575933,4668,412
1670575935,4675,582
1670575935,4676,138
1670575935,4677,689
1670575938,4687,645
1670575944,4713,740
1670575945,4718,280
1670575949,4734,692
1670575950,4739,387
1670575952,4745,400
1670575953,4749,495
1670575953,4750,326
1670575955,4758,109
1670575956,4761,130
1670575956,4762,126
1670575956,4764,449
1670575957,4767,645
1670575959,4776,154
1670575960,4780,66
1670575961,4784,171
1670575962,4787,129
1670575962,4788,517
1670575963,4794,377
1670575965,4800,778
1670575965,4802,406
1670575966,4805,694
1670575973,4840,592
1670575976,4852,85
1670575980,4871,133
1670575980,4873,153
1670575984,4889,115
1670575985,4892,41
1670575985,4894,114
1670575985,4895,895
1670575990,4914,108
1670575995,4938,717
1670575996,4941,306
1670575999,4954,27
1670576000,4962,63
1670576002,4971,628
1670576003,4974,205
1670576003,4976,578
1670576004,4977,137
1670576007,4991,157
1670576008,4999,97
1670576013,5021,156
1670576015,5027,345
1670576015,5030,423
1670576017,5037,787
1670576020,5050,135
1670576020,5052,128
1670576020,5053,720
1670576022,5060,344
1670576026,5078,986
1670576030,5094,100
1670576031,5101,1
1670576032,5106,627
1670576033,5107,185
1670576034,5113,625
1670576037,5126,307
1670576037,5128,114
1670576038,5134,944
1670576044,5160,38
1670576045,5165,147
1670576047,5178,172
1670576048,5182,341
1670576052,5200,582
1670576054,5208,377
1670576059,5231,146
1670576060,5234,36
1670576060,5235,62
1670576061,5239,158
1670576061,5240,91
1670576062,5244,425
1670576066,5266,615
1670576072,5289,98
1670576074,5302,79
1670576078,5318,110
1670576080,5329,113
1670576084,5345,277
1670576084,5348,153
1670576087,5359,592
1670576087,5360,178
1670576088,5363,170
1670576091,5380,1
1670576092,5384,39
1670576096,5404,323
1670576096,5406,675
1670576099,5420,299
1670576100,5425,109
1670576103,5439,125
1670576104,5440,135
1670576104,5442,149
1670576105,5447,418
1670576111,5475,736
1670576113,5484,126
1670576114,5491,142
1670576115,5495,447
1670576116,5501,160
1670576118,5507,366
1670576119,5512,146
1670576120,5515,37
1670576120,5517,27
1670576123,5532,189
1670576126,5541,142
1670576127,5549,479
1670576131,5566,570
1670576132,5571,164
1670576132,5573,49
1670576135,5585,94
1670576135,5587,141
1670576137,5593,289
1670576139,5605,116
1670576141,5610,601
1670576143,5620,139
1670576145,5630,127
1670576149,5647,152
1670576151,5658,304
1670576151,5660,812
1670576152,5664,736
1670576155,5676,500
1670576156,5679,928
1670576165,5720,113
1670576165,5723,-4
1670576166,5727,602
1670576170,5741,143
1670576172,5752,640
1670576174,5759,327
1670576175,5766,80
1670576178,5776,959
1670576179,5779,33
1670576180,5784,179
1670576181,5789,152
1670576183,5795,350
1670576187,5807,613
1670576187,5808,429
1670576191,5825,147
1670576192,5828,23
1670576194,5835,89
1670576197,5847,149
1670576201,5862,136
1670576202,5864,439
1670576204,5871,613
1670576207,5881,136
1670576209,5889,674
1670576209,5891,400
1670576210,5893,654
1670576212,5898,157
1670576214,5907,129
1670576217,5917,237
1670576217,5918,460
1670576220,5928,128
1670576221,5932,439
1670576222,5933,109
1670576226,5952,690
1670576228,5957,269
1670576228,5959,933
1670576229,5963,169
1670576232,5972,615
1670576236,5990,796
1670576241,6010,161
1670576243,6015,313
1670576245,6024,692
1670576247,6030,473
1670576247,6031,649
1670576247,6032,955
1670576249,6035,143
1670576250,6038,583
1670576255,6060,603
1670576259,6077,561
1670576260,6078,247
1670576261,6082,114
1670576262,6087,709
1670576264,6094,158
1670576266,6103,135
1670576266,6105,381
1670576269,6115,131
1670576271,6121,833
1670576271,6123,137
1670576273,6129,328
1670576273,6131,352
1670576274,6133,395
1670576277,6145,601
1670576278,6147,147
1670576278,6149,415
1670576285,6172,33
1670576287,6181,672
1670576288,6184,21
1670576293,6200,171
1670576295,6210,62
1670576296,6211,531
1670576296,6213,112
1670576298,6219,138
1670576299,6225,736
1670576301,6232,637
1670576303,6237,626
1670576304,6244,913
1670576306,6250,135
1670576310,6263,142
1670576312,6270,479
1670576317,6289,372
1670576322,6309,139
1670576323,6312,150
1670576324,6316,329
1670576324,6317,146
1670576326,6324,702
1670576331,6341,698
1670576333,6352,386
1670576336,6363,1011
1670576338,6370,41
1670576340,6376,415
1670576346,6400,130
1670576351,6423,49
1670576357,6447,431
1670576359,6455,52
1670576360,6459,137
1670576364,6472,632
1670576367,6483,614
1670576368,6487,271
1670576370,6495,132
1670576370,6496,715
1670576372,6500,140
1670576373,6509,129
1670576374,6510,380
1670576376,6520,191
1670576376,6521,862
1670576376,6522,151
1670576378,6530,320
1670576379,6534,340
1670576383,6550,355
1670576389,6574,607
1670576390,6578,149
1670576390,6580,436
1670576390,6581,52
1670576391,6584,667
1670576393,6593,65
1670576394,6594,120
1670576396,6603,70
1670576396,6606,525
1670576399,6616,165
1670576400,6621,94
1670576407,6657,717
1670576409,6666,621
1670576409,6668,624
1670576410,6672,930
1670576411,6678,117
1670576412,6681,477
1670576413,6688,130
1670576413,6691,12
1670576414,6696,343
1670576415,6699,410
1670576417,6707,73
1670576417,6711,711
1670576418,6715,167
1670576420,6725,143
1670576421,6726,251
1670576423,6738,27
1670576424,6742,938
1670576425,6749,141
1670576426,6753,134
1670576428,6764,499
1670576430,6776,131
1670576433,6792,152
1670576437,6817,638
1670576440,6832,73
1670576441,6840,1274
1670576442,6846,152
1670576443,6850,674
1670576444,6854,295
1670576445,6862,117
1670576446,6868,725
1670576446,6869,1105
1670576449,6886,140
1670576451,6895,113
1670576452,6901,851
1670576453,6909,232
1670576454,6912,16
1670576455,6916,129
1670576456,6926,157
1670576458,6934,169
1670576458,6937,483
1670576461,6951,460
1670576461,6955,624
1670576463,6963,318
1670576463,6966,120
1670576464,6972,931
1670576467,6990,304
1670576468,6992,31
1670576471,7010,154
1670576472,7014,-40
1670576472,7017,628
1670576475,7032,682
1670576475,7035,147
1670576476,7039,337
1670576477,7046,133
1670576479,7059,443
1670576480,7065,117
1670576484,7079,109
1670576486,7091,759
1670576488,7098,588
1670576489,7106,21
1670576491,7114,102
1670576491,7115,642
1670576492,7120,708
1670576493,7124,-53
1670576495,7137,414
1670576496,7141,966
1670576498,7155,119
1670576501,7167,620
1670576501,7168,360
1670576502,7175,615
1670576504,7183,728
1670576505,7189,109
1670576506,7195,158
1670576507,7202,95
1670576508,7204,144
1670576510,7213,171
1670576510,7215,157
1670576510,7216,131
1670576514,7235,112
1670576514,7238,688
1670576516,7247,607
1670576519,7260,144
1670576521,7271,368
1670576521,7274,171
1670576523,7284,674
1670576526,7300,626
1670576528,7311,415
1670576529,7314,433
1670576532,7329,411
1670576534,7339,151
1670576534,7340,90
1670576535,7345,147
1670576535,7346,365
1670576536,7351,439
1670576537,7353,475
1670576538,7357,466
1670576538,7358,310
1670576539,7359,109
1670576542,7374,112
1670576543,7381,150
1670576544,7382,45
1670576544,7386,401
1670576545,7388,429
1670576547,7397,173
1670576547,7401,140
1670576548,7404,237
1670576553,7430,665
1670576553,7431,868
1670576555,7440,167
1670576555,7443,129
1670576556,7447,434
1670576556,7450,498
1670576558,7460,435
1670576559,7461,248
1670576559,7462,895
1670576559,7463,272
1670576560,7468,723
1670576561,7474,204
1670576562,7478,166
1670576562,7480,653
1670576565,7496,636
1670576566,7502,1081
1670576566,7503,450
1670576568,7511,602
1670576569,7517,55
1670576570,7522,128
1670576571,7530,356
1670576573,7537,101
1670576574,7547,687
1670576578,7565,146
1670576579,7573,137
1670576584,7596,616
1670576585,7603,339
1670576586,7609,412
1670576586,7612,165
1670576592,7643,696
1670576592,7644,177
1670576595,7660,757
1670576595,7661,835
1670576597,7671,816
1670576597,7674,126
1670576598,7676,718
1670576600,7687,623
1670576601,7693,465
1670576601,7696,631
1670576602,7700,561
1670576605,7716,604
1670576605,7718,147
1670576605,7719,137
1670576606,7723,138
1670576607,7726,126
1670576607,7728,521
1670576608,7731,145
1670576610,7742,328
1670576610,7746,154
1670576612,7757,121
1670576613,7760,479
1670576617,7780,104
1670576618,7788,240
1670576620,7798,138
1670576620,7799,124
1670576623,7810,166
1670576627,7833,403
1670576628,7838,263
1670576632,7855,125
1670576635,7872,142
1670576636,7878,150
1670576637,7880,166
1670576640,7899,468
1670576640,7900,646
1670576641,7904,720
1670576641,7908,122
1670576645,7926,106
1670576646,7932,475
1670576646,7933,42
1670576653,7975,353
1670576655,7983,316
1670576656,7991,640
1670576656,7992,140
1670576657,7998,939
