,Step,Value
416,3305,425.7129260196252
417,3313,428.1643709073897
418,3327,431.114398456501
419,3328,426.58902567502304
420,3333,428.57395736692274
421,3338,426.04706987851966
422,3345,424.2345050399774
423,3374,428.2636909794977
424,3376,425.48852668774373
425,3378,427.30666436749084
426,3386,431.69498439508095
427,3403,430.69064458234
428,3408,429.39835684735186
429,3430,432.7655765651836
430,3433,441.6363896464014
431,3438,443.7407529706446
432,3445,439.1358639349969
433,3449,436.6142335677769
434,3451,434.6268627649636
435,3457,433.85134041178407
436,3458,436.3371243268427
437,3464,435.84107883492055
438,3471,434.4749858889015
439,3477,436.34128605823463
440,3480,439.63719062553577
441,3497,441.6575443380293
442,3499,440.32965380597295
443,3509,436.16169796030124
444,3512,433.8557575847776
445,3519,429.69348849376024
446,3535,428.30516663183516
447,3537,425.98550463225314
448,3543,423.5856785766661
449,3547,421.3946504337461
450,3549,423.62191462854116
451,3563,424.37045165299867
452,3580,421.2580062331627
453,3592,418.13491015836473
454,3600,416.1292912364643
455,3618,412.69573974162677
456,3620,412.47139086472725
457,3622,409.8497341743505
458,3625,407.2835373642583
459,3628,404.01613491588716
460,3645,401.06394129689653
461,3656,398.3631740013338
462,3657,395.7668159133178
463,3670,398.649614122358
464,3700,400.2378187528897
465,3702,396.238964927855
466,3726,392.1440973487208
467,3730,393.13836818053613
468,3732,396.64070776236974
469,3738,392.24101926922134
470,3741,394.63812703799067
471,3743,390.6944695135347
472,3752,391.8861358793723
473,3759,388.0595022488198
474,3772,390.3867882218339
475,3780,389.6261467631719
476,3793,388.08263300201384
477,3795,383.49764140598967
478,3798,386.4436697091178
479,3810,383.27034567260836
480,3814,383.32710152453706
481,3819,386.5391763062426
482,3821,382.6687061905677
483,3831,384.1726817162809
484,3835,390.13460953568557
485,3848,389.04099422125734
486,3864,384.64850229060227
487,3869,380.46472026311505
488,3876,376.1871436199577
489,3901,374.24089789651816
490,3902,379.36200712176
491,3910,377.85766303629885
492,3920,373.86337107986327
493,3928,371.2850106269049
494,3935,367.5255904993821
495,3939,364.00328341338945
496,3950,363.1152440124288
497,3956,359.30986108427965
498,3962,360.9861427512683
499,3984,359.8823090382531
500,3995,356.427721329794
501,4000,358.6785886738365
502,4009,361.1664456097505
503,4010,361.7644482624335
504,4022,358.2272748832843
505,4033,358.95654758468487
506,4036,356.0050690136686
507,4046,354.9130081855046
508,4047,350.90605208727857
509,4048,346.98317946223125
510,4093,344.9793813086845
511,4098,341.2116287329803
512,4099,340.99308918818446
513,4109,342.96117211792625
514,4182,341.60563805251115
515,4193,345.102370395881
516,4194,344.8251419511304
517,4196,347.15524024771685
518,4198,345.80937736474425
519,4201,342.5716648363673
520,4202,340.5728048583309
521,4204,337.30193120003094
522,4227,333.4583080256306
523,4232,332.912808329323
524,4235,336.9698546293711
525,4243,333.53821637381867
526,4254,339.91575777733283
527,4263,336.60476868400485
528,4266,335.15751145979675
529,4267,335.6596213222792
530,4282,331.75170586641184
531,4298,328.5026853960149
532,4304,329.06065317126274
533,4308,326.35992533320757
534,4317,326.0196062292091
535,4319,324.63937095445857
536,4328,336.3196985030051
537,4332,332.9318621209691
538,4338,337.80467977551746
539,4343,337.91502361821125
540,4369,334.1840433347927
541,4378,330.82183481477523
542,4393,333.8599727969979
543,4400,333.00965312343396
544,4406,330.2375372859527
545,4410,335.0226868385213
546,4411,337.83041459645904
547,4430,343.8084496213015
548,4431,349.52274822584593
549,4433,354.5204752471358
550,4439,359.98622954417016
551,4469,358.9303947896401
552,4475,357.44323005216444
553,4479,353.7179112915385
554,4482,356.62529635604
555,4490,352.45379279976754
556,4492,349.2923472861703
557,4509,345.42483911873626
558,4510,346.05574104931145
559,4529,341.5910721567197
560,4530,340.347979290839
561,4533,336.32380353934894
562,4542,332.50391789687677
563,4550,332.10187088211427
564,4552,328.1646484315289
565,4553,328.30667265035055
566,4568,328.7709925785463
567,4578,331.3057406676038
568,4581,334.35007177959255
569,4592,330.55387091823746
570,4595,329.95922446721863
571,4597,328.555713773612
572,4599,325.53704520832866
573,4611,325.5546006658287
574,4628,329.3759454578387
575,4643,326.1914341123446
576,4649,325.56513690299647
577,4656,322.6423552601605
578,4664,327.1466469970386
579,4668,328.0208872330741
580,4675,324.80463658627724
581,4676,321.1949809472419
582,4677,321.240641175875
583,4687,321.46575348176447
584,4713,317.8721644399833
585,4718,314.5256984667035
586,4734,311.02739008510304
587,4739,310.60706140408183
588,4745,307.2277766672329
589,4749,313.1170433472261
590,4750,311.4716388270594
591,4758,309.8099791611347
592,4761,313.8202594112011
593,4762,312.1544162982667
594,4764,309.4165633026875
595,4767,306.71156454305526
596,4776,310.6870257685386
597,4780,308.86678145931614
598,4784,306.44438008180435
599,4787,314.14304752082273
600,4788,318.58133095057286
601,4794,315.346354979166
602,4800,312.678198719416
603,4802,312.934060334783
604,4805,314.9388516107656
605,4840,316.1275853914364
606,4852,316.84605436673917
607,4871,323.9759017143383
608,4873,322.92019089376623
609,4889,320.305148603041
610,4892,317.2534868198045
611,4894,316.48244497796685
612,4895,313.45265563823125
613,4914,310.3632237705725
614,4938,311.85886508532565
615,4941,318.1485587043017
616,4954,317.8347759998501
617,4962,319.2407586878519
618,4971,318.31386958359764
619,4974,314.99810314859445
620,4976,318.10612591081133
621,4977,317.1088523998816
622,4991,320.707546171083
623,4999,320.56705561703
624,5021,317.1282509496257
625,5027,317.65471193823015
626,5030,315.37885539497137
627,5037,318.1463091302317
628,5050,318.4685534206689
629,5052,315.5589307796209
630,5053,312.12022361026544
631,5060,314.9027809269423
632,5078,311.471947555819
633,5094,308.5382841851491
634,5101,305.9758247749273
635,5106,302.80811487762816
636,5107,304.8504174990966
637,5113,311.7642124891074
638,5126,314.2150419392381
639,5128,311.2964614359672
640,5134,311.38890389873563
641,5160,307.8682370519508
642,5165,305.2178182073274
643,5178,304.79520438883947
644,5182,314.08566193617344
645,5200,310.43663399293933
646,5208,308.9553943850241
647,5231,305.9079296524038
648,5234,310.28903449657497
649,5235,314.11356608261605
650,5239,311.0282032896247
651,5240,315.2278648501492
652,5244,312.6091304719474
653,5266,315.6378209062841
654,5289,314.4661670554087
655,5302,316.62057305074376
656,5318,313.6371261741348
657,5329,314.5534806600452
658,5345,311.28283889212463
659,5348,314.36344482541915
660,5359,310.83108348751415
661,5360,310.365110485664
662,5363,311.9687291598361
663,5380,314.14110440991806
664,5384,311.367411156999
665,5404,308.579002223115
666,5406,312.3400541964376
667,5420,311.2319735460803
668,5425,310.40118986352735
669,5439,313.732375585165
670,5440,314.179587078143
671,5442,311.6574320332053
672,5447,313.5575428488068
673,5475,309.6868523346211
674,5484,310.07461010660563
675,5491,306.49771478532637
676,5495,305.1357422079024
677,5501,302.32611330140753
678,5507,303.2221999417906
679,5512,304.88753354248917
680,5515,301.6488831399793
681,5517,298.6050965422996
682,5532,295.753835383792
683,5541,292.58878935918653
684,5549,299.8777238868763
685,5566,307.48719120023384
686,5571,310.40934490583106
687,5573,312.0244327669611
688,5585,314.7121395737576
689,5587,313.16759389887255
690,5593,312.3135827720861
691,5605,309.20181977882106
692,5610,309.3553979414752
693,5620,306.6391331661775
694,5630,303.81146356818334
695,5647,304.7617260053651
696,5658,307.82458529330074
697,5660,308.61869026978115
698,5664,308.2272659865438
699,5676,307.92453879470526
700,5679,305.5854443291688
701,5720,313.2344189972188
702,5723,308.98360596925215
703,5727,315.85980269762115
704,5741,314.9854850652497
705,5752,316.0056592444667
706,5759,314.8535913335331
707,5766,314.7953482375307
708,5776,316.6458040586803
709,5779,314.95805440997617
710,5784,316.3385577570565
711,5789,312.5784950639718
712,5795,310.3395531232041
713,5807,312.36347848572564
714,5808,313.51111674389693
715,5825,315.7249833429702
716,5828,314.3122835428545
717,5835,314.3925361403402
718,5847,314.5078257066561
719,5862,317.9457317981762
720,5864,325.0503830165981
721,5871,328.90177842039895
722,5881,325.6989570793542
723,5889,327.934569594402
724,5891,324.58735475926915
725,5893,323.6443065021579
726,5898,319.05257482413197
727,5907,322.4719439262424
728,5917,319.3222805991275
729,5918,315.706413231938
730,5928,312.57793627315476
731,5932,311.6710010378769
732,5933,315.5389490254224
733,5952,312.47248163711737
734,5957,312.190811857472
735,5959,311.75652211518235
736,5963,311.25544384980014
737,5972,307.6763785236025
738,5990,304.88426198131924
739,6010,305.9296508375434
740,6015,305.6544950274929
741,6024,308.442641087163
742,6030,304.92132939411704
743,6031,308.8222734413876
744,6032,306.32840616009094
745,6035,307.78846528616987
746,6038,311.4270037027358
747,6060,313.06587965830295
748,6077,316.16108910240337
749,6078,320.75515603317456
750,6082,321.98209416077646
751,6087,322.5103090308471
752,6094,322.228185322477
753,6103,321.36144709860724
754,6105,324.885109733424
755,6115,327.92248841662285
756,6121,327.89941855562336
757,6123,334.3206255329559
758,6129,331.4847780265604
759,6131,331.61096069024165
760,6133,327.89562916195877
761,6145,323.46888161201525
762,6147,321.8672550326711
763,6149,324.79684797227907
764,6172,324.8352857966117
765,6181,331.20926236705236
766,6184,330.73875121864774
767,6200,326.55388620402397
768,6210,327.1712395695757
769,6211,326.4371846947408
770,6213,322.1479384784039
771,6219,321.29416321666304
772,6225,324.8306332580631
773,6232,324.2566656589663
774,6237,332.96558567105876
775,6244,336.6499986430061
776,6250,331.81819865929003
777,6263,334.71238027537856
778,6270,333.97183171207405
779,6289,337.17616973152917
780,6309,336.6340556947508
781,6312,335.97844702641385
782,6316,337.1907056620969
783,6317,334.83641719415175
784,6324,333.8903801878219
785,6341,332.0196956255681
786,6352,332.7034592780613
787,6363,327.7750177667246
788,6370,330.8737175535239
789,6376,330.81523294288155
790,6400,329.43745014756695
791,6423,329.0242007457962
792,6447,332.87591033684663
793,6455,328.48539941280444
794,6459,328.4675746198508
795,6472,327.5739637244126
796,6483,328.3590761597196
797,6487,331.942767245803
798,6495,328.97945403885336
799,6496,328.9077005903871
800,6500,324.99680818330245
801,6509,334.16484648510277
802,6510,336.98286832728155
803,6520,336.15507390735416
804,6521,335.54121302046593
805,6522,340.0227184642203
806,6530,340.58644584264965
807,6534,340.11140849253786
808,6550,338.14207159062744
809,6574,340.8643667315399
810,6578,337.7459943307614
811,6580,333.17704239879225
812,6581,334.4109178900068
813,6584,334.8739868753267
814,6593,330.21949903282274
815,6594,325.1168650444289
816,6603,320.32746266389574
817,6606,321.715533111929
818,6616,320.66294671458587
819,6621,319.2629913540108
820,6657,318.4558354577627
821,6666,319.06236543226953
822,6668,318.6296170470823
823,6672,320.3860616425173
824,6678,320.0214289028071
825,6681,318.9891717559734
826,6688,322.93730169490175
827,6691,322.78205407456295
828,6696,326.33666942566816
829,6699,327.11262939256017
830,6707,326.8592778398495
831,6711,326.8609665057713
832,6715,328.14663490770204
833,6725,326.9448752888096
834,6726,330.19753678534386
835,6738,330.6511663439197
836,6742,331.26735234779267
837,6749,330.56814411961915
838,6753,331.89332639018374
839,6764,333.94660647350156
840,6776,334.5832471958195
841,6792,331.6842482294697
842,6817,327.80003725071606
843,6832,330.6704368037075
844,6840,327.80639156206297
845,6846,326.6447148633182
846,6850,326.67297828495833
847,6854,323.9409025455388
848,6862,322.7656117149923
849,6868,323.32042437441237
850,6869,320.02857928191946
851,6886,317.0042363305364
852,6895,313.24818549456995
853,6901,313.49720726863507
854,6909,310.6352407814114
855,6912,309.42761789203445
856,6916,306.50648647733
857,6926,310.676408639602
858,6934,309.76829173592677
859,6937,309.17107223509566
860,6951,309.7930193682745
861,6955,312.8675031358552
862,6963,312.6050930982249
863,6966,310.0658319810462
864,6972,309.12904199727365
865,6990,306.5594934933063
866,6992,310.34477957138665
867,7010,309.26064221653
868,7014,310.3135145099317
869,7017,310.78975233581247
870,7032,310.9362753077827
871,7035,309.8690400040893
872,7039,305.95861152404024
873,7046,304.99910818575177
874,7059,304.3991188875227
875,7065,305.27032946087246
876,7079,307.079085507342
877,7091,306.83813648125385
878,7098,303.7920788434788
879,7106,302.990573897357
880,7114,302.35468701058875
881,7115,303.7184307664617
882,7120,306.0618095972642
883,7124,301.705067882097
884,7137,301.6606070675119
885,7141,300.4286797827017
886,7155,307.6835356253093
887,7167,308.40733319780554
888,7168,308.77444519943185
889,7175,309.41315185703866
890,7183,306.2161940347542
891,7189,302.46959970633714
892,7195,306.2679645098611
893,7202,310.22474893574275
894,7204,312.43005194851384
895,7213,312.64089132513163
896,7215,314.34920062923004
897,7216,313.6370102216793
898,7235,312.1533660990192
899,7238,310.92752570583093
900,7247,310.592395397361
901,7260,311.19728665259265
902,7271,307.70291921276157
903,7274,307.46648418220843
904,7284,303.3568863720219
905,7300,304.4446037355576
906,7311,304.17526849073096
907,7314,301.37716526884213
908,7329,300.67663928561603
909,7339,300.26051961418864
910,7340,299.8013933788184
911,7345,300.84777665827255
912,7346,300.2856033383733
913,7351,300.49817609831285
914,7353,307.5241979851331
915,7357,308.12990760931154
916,7358,307.1443487179998
917,7359,304.08261653338377
918,7374,301.0336251349832
919,7381,301.12922163336344
920,7382,297.7076709737631
921,7386,302.2591789220779
922,7388,298.812068775013
923,7397,297.63832394971286
924,7401,296.6466640623163
925,7404,296.8429040935685
926,7430,293.32878924444566
927,7431,293.7688437735123
928,7440,292.69161764823014
929,7443,296.25931823645135
930,7447,296.6402064176139
931,7450,299.1645239406025
932,7460,296.97854965331527
933,7461,297.87880705747546
934,7462,301.5282613727857
935,7463,299.7819222363123
936,7468,295.90853916947657
937,7474,293.00563669944285
938,7478,293.3775690590495
939,7480,290.3610382303409
940,7496,290.8607057715768
941,7502,289.73437730231785
942,7503,288.87356477469
943,7511,287.8550819973937
944,7517,283.980821013425
945,7522,281.54505116126387
946,7530,281.6225105473287
947,7537,284.4590404207608
948,7547,287.4895319357117
949,7565,287.00365755248316
950,7573,287.14761366185337
951,7596,286.3298422979111
952,7603,288.90588419033617
953,7609,289.8550135800521
954,7612,293.5527534170915
955,7643,294.59012037608636
956,7644,298.0390389315733
957,7660,296.8025704643944
958,7661,298.59293961882173
959,7671,298.60982434339587
960,7674,300.4385064512751
961,7676,301.4772443738598
962,7687,298.9515174413734
963,7693,296.072099232077
964,7696,303.11523404129207
965,7700,304.91385123279656
966,7716,307.362885018003
967,7718,308.53453039778697
968,7719,312.5481160330135
969,7723,312.85353864061733
970,7726,312.9872961769299
971,7728,315.98744862280677
972,7731,316.2275992393331
973,7742,318.67286804846105
974,7746,318.22079363187953
975,7757,314.726144108297
976,7760,314.9334303789974
977,7780,313.4702292144494
978,7788,315.22858646387596
979,7798,314.54184342630947
980,7799,311.6073413051937
981,7810,311.4560532095314
982,7833,310.262580571017
983,7838,309.6714296041648
984,7855,310.1313724489148
985,7872,311.0657959795278
986,7878,310.08100642777345
987,7880,311.30403435064017
988,7899,311.43238593843245
989,7900,310.9111973071713
990,7904,308.0082629394852
991,7908,310.80416378421137
992,7926,307.47051381880084
993,7932,308.43686765297525
994,7933,305.40762524113956
995,7975,304.6707337382459
996,7983,300.17468493338697
997,7991,299.42858871418633
998,7992,298.66744564961607
999,7998,300.0634363018207
