,Step,Value
0,5,17.91824722
1,18,17.8966395063
2,24,17.8530134807785
3,40,17.868168884574608
4,42,17.872526331951732
5,45,17.85560068624197
6,53,17.84782882066076
7,56,17.840912989307455
8,71,17.827331831710918
9,74,17.816726208952364
10,94,17.824931014807603
11,102,17.840060777133566
12,106,17.841449109647897
13,126,17.807546243549655
14,139,17.771509401131908
15,155,17.785227814276247
16,158,17.783416514754865
17,167,17.79409115468109
18,178,17.769534708957686
19,183,17.779378174612898
20,185,17.74162132508983
21,186,17.744276047664382
22,190,17.73964914412606
23,207,17.75953316615543
24,229,17.72281109142465
25,234,17.684240084817525
26,249,17.67500009779344
27,255,17.692142284404472
28,260,17.634381541322448
29,267,17.666542551765836
30,271,17.671729946257006
31,273,17.69681794227572
32,292,17.672455356414343
33,308,17.646816916532273
34,310,17.61594210774961
35,318,17.639366313010864
36,330,17.65573809639581
37,339,17.626438864713833
38,347,17.666558137140264
39,363,17.69915083970456
40,367,17.67941550915604
41,421,17.68141403481026
42,422,17.67362439248621
43,439,17.648045410273777
44,442,17.66878808957241
45,445,17.681238168824546
46,460,17.653575619830423
47,463,17.650926733581272
48,464,17.67786398871337
49,474,17.675693245219804
50,491,17.696711198543703
51,493,17.663418930550986
52,514,17.642207653698232
53,517,17.642358250629744
54,531,17.668840434826595
55,536,17.678965175302462
56,563,17.69639502977595
57,573,17.75391958157707
58,579,17.762142190219183
59,581,17.739371513568084
60,586,17.694433730210246
61,587,17.695826988559194
62,602,17.758331206266398
63,620,17.783351128985064
64,622,17.801418044540142
65,634,17.826974257317442
66,641,17.830371658380855
67,642,17.833987868388952
68,644,17.815891780647007
69,647,17.777010070893773
70,649,17.754214903389304
71,661,17.739497783972357
72,671,17.766240997502496
73,683,17.74189869461498
74,688,17.706354064741905
75,714,17.675494647218198
76,718,17.63961770803211
77,722,17.623649333891947
78,723,17.63944716962249
79,730,17.612756381574375
80,739,17.5728225969215
81,743,17.540908872836894
82,747,17.512254073072707
83,752,17.492902989657345
84,756,17.50146792800906
85,765,17.499926822569016
86,769,17.48194462925617
87,771,17.51193048830989
88,773,17.474597333518343
89,780,17.49938758540075
90,785,17.537451503323748
91,787,17.513371771657127
92,792,17.519153597098843
93,794,17.51694943641335
94,798,17.50294267498128
95,802,17.497519970206373
96,808,17.542579138555343
97,809,17.531151628962565
98,832,17.547074934217754
99,836,17.514726012196668
100,869,17.530611339785686
101,876,17.539993643436755
102,882,17.504534304419572
103,896,17.546020708047475
104,900,17.54901487245724
105,907,17.522314557844954
106,909,17.50260071015573
107,915,17.46000519946995
108,917,17.4640151691226
109,931,17.450342749726985
110,932,17.42631873237835
111,942,17.436920483766457
112,945,17.411438051697623
113,954,17.378103886739133
114,958,17.343466079555437
115,962,17.30942790640766
116,971,17.289129846575623
117,972,17.267581863342745
118,978,17.23801835567603
119,979,17.231524866697647
120,984,17.19192354824916
121,996,17.200688604707913
122,1002,17.214454734884374
123,1005,17.194579246159954
124,1014,17.177581331229153
125,1025,17.150795068123006
126,1044,17.15495944873239
127,1057,17.11737336170373
128,1063,17.10013269964521
129,1066,17.075631553596985
130,1068,17.038648795874
131,1072,17.04780471684463
132,1078,17.03123846471041
133,1083,17.048529324386855
134,1093,17.05257943291492
135,1099,17.073607181350347
136,1104,17.048944311293596
137,1114,17.06630722143713
138,1119,17.032227864479943
139,1156,17.056177748107544
140,1160,17.078242907717005
141,1161,17.12413076117842
142,1162,17.148109735822526
143,1180,17.125918042943415
144,1192,17.122589754678696
145,1193,17.1274444591553
146,1199,17.130363478859522
147,1206,17.127785534965227
148,1232,17.1076720865904
149,1234,17.08921750455745
150,1244,17.052603275669664
151,1255,17.013866815306315
152,1258,17.036377408679783
153,1261,17.007979707986387
154,1281,17.010461095446455
155,1287,16.992853662819222
156,1294,16.960595006705127
157,1300,16.9120881513616
158,1310,16.919406019854794
159,1316,16.90034450650552
160,1319,16.95732698732299
161,1330,16.968894169386374
162,1333,16.968379351339443
163,1336,16.944151148782748
164,1337,16.949822047988835
165,1385,16.94769058299889
166,1388,16.9523800589839
167,1391,16.93623878323898
168,1392,16.960287619372785
