Wall time,Step,Value
1666769292,5,17.91824722
1666769292,18,13.59670448
1666769292,24,9.171434402
1666769294,40,20.88409424
1666769295,42,18.73965836
1666769296,45,14.48739719
1666769299,53,16.30122757
1666769300,56,16.46466255
1666769305,71,15.12468147
1666769306,74,15.70620728
1666769313,94,19.45768738
1666769316,102,20.85088348
1666769317,106,18.11772728
1666769323,126,11.06087589
1666769328,139,10.60017776
1666769333,155,20.51519203
1666769334,158,17.42296791
1666769337,167,19.9183445
1666769341,178,12.88280201
1666769343,183,19.73822784
1666769343,185,10.22800827
1666769344,186,18.27256584
1666769345,190,16.81889534
1666769351,207,21.71645355
1666769357,229,10.41511822
1666769359,234,10.00860977
1666769363,249,15.83624268
1666769365,255,21.10343742
1666769367,260,6.139993668
1666769369,267,24.06658363
1666769370,271,18.70402145
1666769370,273,22.68932915
1666769376,292,12.82430077
1666769381,308,12.54476738
1666769382,310,11.47185516
1666769384,318,22.30078316
1666769388,330,20.91372299
1666769390,339,11.79589176
1666769393,347,25.65029335
1666769397,363,24.18509865
1666769399,367,13.75208473
1666769415,421,18.07912064
1666769415,422,16.12348557
1666769420,439,12.55782795
1666769421,442,21.79658127
1666769422,445,20.15880394
1666769426,460,12.14872837
1666769427,463,17.12379837
1666769427,464,23.03837776
1666769430,474,17.24371529
1666769435,491,21.87928391
1666769436,493,11.0382576
1666769442,514,13.42116356
1666769443,517,17.67232704
1666769447,531,22.93879509
1666769449,536,19.69378853
1666769457,563,21.16493607
1666769460,573,29.20130539
1666769462,579,19.39844131
1666769462,581,13.20800686
1666769464,586,8.751814842
1666769464,587,17.9730854
1666769469,602,30.19667053
1666769474,620,22.76231575
1666769475,622,21.39673424
1666769479,634,22.9126606
1666769481,641,18.50645447
1666769481,642,18.55361366
1666769482,644,14.21477032
1666769483,647,10.03954983
1666769483,649,13.21797657
1666769487,661,14.81079102
1666769490,671,23.08814049
1666769493,683,12.89778042
1666769495,688,10.63297272
1666769503,714,11.53447056
1666769504,718,10.50010681
1666769505,722,14.44594288
1666769505,723,20.78321648
1666769507,730,12.30128956
1666769510,739,9.625999451
1666769511,743,11.19007778
1666769513,747,11.80994892
1666769514,752,13.64203739
1666769515,756,19.20589066
1666769518,765,17.19324684
1666769519,769,13.90348816
1666769520,771,23.47911644
1666769520,773,10.04529953
1666769522,780,22.43264771
1666769524,785,25.11217117
1666769525,787,12.72150517
1666769526,792,18.66973686
1666769527,794,17.07832146
1666769528,798,14.71559715
1666769529,802,16.41840172
1666769531,808,26.50935364
1666769531,809,15.25707722
1666769539,832,20.71581268
1666769540,836,11.07729053
1666769550,869,20.69179153
1666769552,876,19.40707207
1666769554,882,10.44812584
1666769559,896,25.80181503
1666769560,900,18.14485359
1666769562,907,12.20895195
1666769563,909,13.57954502
1666769565,915,8.983498573
1666769565,917,18.26199913
1666769570,931,14.72953129
1666769570,932,12.64553928
1666769573,942,19.54666901
1666769574,945,12.34043407
1666769577,954,10.74460506
1666769578,958,10.45054245
1666769579,962,10.53583145
1666769582,971,13.24981594
1666769582,972,12.9795332
1666769584,978,11.35488033
1666769584,979,15.93932056
1666769586,984,9.311261177
1666769589,996,18.94493484
1666769591,1002,19.95391464
1666769592,1005,13.23935699
1666769595,1014,13.79499626
1666769598,1025,11.82032871
1666769604,1044,17.98367119
1666769608,1057,9.637742043
1666769610,1063,13.66924095
1666769611,1066,12.19990349
1666769611,1068,9.679080009
1666769612,1072,18.86983299
1666769615,1078,13.73455429
1666769616,1083,20.4894104
1666769619,1093,17.85855103
1666769621,1099,21.25812912
1666769622,1104,12.14103317
1666769625,1114,20.52152634
1666769627,1119,10.25043583
1666769638,1156,21.82220459
1666769639,1160,21.46920967
1666769640,1161,26.2558136
1666769640,1162,21.91992569
1666769645,1180,12.70977116
1666769649,1192,16.46026039
1666769649,1193,18.09353065
1666769651,1199,17.7112484
1666769653,1206,16.6147747
1666769661,1232,13.10509586
1666769661,1234,13.41675568
1666769664,1244,9.766371727
1666769668,1255,9.305311203
1666769669,1258,21.51598549
1666769670,1261,11.35683727
1666769675,1281,17.5042572
1666769677,1287,13.48897457
1666769679,1294,10.54112244
1666769681,1300,7.259223938
1666769684,1310,18.37566185
1666769686,1316,13.10710335
1666769687,1319,28.29684067
1666769690,1330,19.2707634
1666769691,1333,16.86593056
1666769692,1336,12.12273884
1666769692,1337,18.07833099
1666769707,1385,16.52352905
1666769708,1388,17.88558578
1666769709,1391,13.72412491
1666769709,1392,21.74600601
1666769716,1414,11.07324219
1666769719,1426,19.0932579
1666769720,1428,7.781184673
1666769721,1432,14.73443985
1666769722,1436,10.92599773
1666769724,1440,11.02248573
1666769732,1465,17.91420746
1666769733,1466,9.955318451
1666769736,1477,23.35130882
1666769738,1485,15.06765079
1666769740,1489,9.41189003
1666769740,1491,19.21855545
1666769745,1508,16.18070793
1666769750,1523,13.04968548
1666769751,1527,13.39906883
1666769759,1552,13.48531246
1666769764,1568,24.88882828
1666769764,1569,21.06412697
1666769769,1584,13.53518867
1666769770,1588,21.29452515
1666769773,1597,18.72881317
1666769775,1604,18.17687225
1666769775,1605,16.64663124
1666769779,1618,17.3360672
1666769782,1627,18.51144981
1666769783,1632,12.39739609
1666769785,1637,14.28523922
1666769786,1640,26.67448807
1666769787,1645,13.28751087
1666769788,1648,9.045629501
1666769792,1660,15.92172909
1666769794,1668,19.23628044
1666769796,1675,13.56231689
1666769798,1682,18.02879715
1666769801,1691,12.54029274
1666769802,1695,18.27716637
1666769803,1696,15.19573975
1666769803,1697,20.54068375
1666769804,1699,16.99334526
1666769804,1702,20.49520302
1666769806,1709,17.48160362
1666769809,1718,17.49403381
1666769812,1728,16.31926346
1666769813,1732,22.2667923
1666769814,1734,15.75868988
1666769815,1737,12.67388058
1666769816,1742,11.93074799
1666769817,1745,14.85147953
1666769818,1746,13.20589638
1666769818,1747,12.1879034
1666769824,1766,13.19977856
1666769826,1775,21.8770504
1666769828,1781,17.52974319
1666769830,1788,14.78989315
1666769831,1789,14.52767181
1666769833,1798,15.47134018
1666769835,1805,15.5449152
1666769839,1817,11.08774757
1666769842,1826,14.1067276
1666769843,1830,13.19036961
1666769846,1840,11.35113811
1666769847,1844,18.86887741
1666769850,1853,19.09694672
1666769854,1866,9.033682823
1666769855,1869,9.13877964
1666769856,1875,11.9256382
1666769857,1877,17.47070122
1666769867,1911,25.17300224
1666769869,1917,23.49445152
1666769874,1934,12.49425507
1666769875,1936,14.15976715
1666769876,1938,17.9748745
1666769878,1944,21.93921471
1666769879,1947,8.798947334
1666769879,1949,10.34509087
1666769885,1967,11.92477131
1666769889,1981,9.891911507
1666769890,1983,11.7606163
1666769895,2001,16.62018967
1666769897,2005,11.8358326
1666769899,2013,12.23933506
1666769904,2030,20.51308632
1666769906,2036,12.19342899
1666769914,2060,14.06233978
1666769917,2072,13.59393883
1666769918,2073,15.76567841
1666769919,2076,13.77416134
1666769919,2077,8.364142418
1666769920,2079,18.96401215
1666769920,2081,20.72943115
1666769921,2085,10.24006557
1666769923,2089,16.289114
1666769924,2094,13.66150951
1666769925,2096,22.22498131
1666769930,2111,17.50014305
1666769940,2145,8.861904144
1666769941,2149,10.86127853
1666769942,2151,20.81879807
1666769943,2156,22.65625763
