Wall time,Step,Value
1670575071,1180,4150
1670575074,1192,3706
1670575074,1193,3800
1670575075,1199,4064
1670575077,1206,3744
1670575082,1232,3912
1670575083,1234,3543
1670575085,1244,3670
1670575087,1255,4284
1670575088,1258,3958
1670575088,1261,3543
1670575092,1281,3670
1670575094,1287,3800
1670575095,1294,3432
1670575096,1300,4211
1670575098,1310,4310
1670575099,1316,3601
1670575100,1319,3613
1670575102,1330,4360
1670575103,1333,3721
1670575103,1336,3925
1670575103,1337,3610
1670575113,1385,3686
1670575114,1388,3945
1670575115,1391,3540
1670575115,1392,4018
1670575119,1414,3445
1670575122,1426,3610
1670575122,1428,3992
1670575123,1432,3938
1670575124,1436,3561
1670575125,1440,3960
1670575131,1465,4284
1670575131,1466,4044
1670575133,1477,3800
1670575135,1485,3960
1670575136,1489,4040
1670575136,1491,3972
1670575140,1508,3458
1670575143,1523,3959
1670575143,1527,3932
1670575149,1552,3686
1670575152,1568,4291
1670575152,1569,4150
1670575155,1584,3972
1670575156,1588,3673
1670575158,1597,3660
1670575159,1604,3912
1670575159,1605,3985
1670575162,1618,3600
1670575164,1627,3992
1670575165,1632,3432
1670575166,1637,4304
1670575167,1640,3575
1670575168,1645,3741
1670575168,1648,3613
1670575171,1660,3445
1670575172,1668,3650
1670575174,1675,3945
1670575175,1682,4224
1670575177,1691,3770
1670575178,1695,3432
1670575178,1696,3445
1670575178,1697,3432
1670575179,1699,3445
1670575179,1702,4231
1670575181,1709,3432
1670575183,1718,3680
1670575185,1728,3330
1670575186,1732,3445
1670575187,1734,3731
1670575187,1737,3340
1670575188,1742,4010
1670575189,1745,4011
1670575189,1746,4012
1670575189,1747,4013
1670575193,1766,4014
1670575195,1775,4015
1670575196,1781,4016
1670575198,1788,4017
1670575198,1789,4018
1670575200,1798,4019
1670575201,1805,4020
1670575204,1817,4021
1670575206,1826,4022
1670575206,1830,4023
1670575208,1840,4024
1670575209,1844,4025
1670575211,1853,3340
1670575214,1866,3461
1670575214,1869,4360
1670575215,1875,3545
1670575216,1877,3731
1670575223,1911,4154
1670575225,1917,4154
1670575228,1934,3387
1670575229,1936,3432
1670575229,1938,3340
1670575230,1944,4005
1670575231,1947,3340
1670575231,1949,3560
1670575235,1967,4030
1670575238,1981,3789
1670575238,1983,4330
1670575242,2001,4020
1670575243,2005,4005
1670575245,2013,3862
1670575248,2030,3660
1670575249,2036,4244
1670575256,2060,3992
1670575259,2072,4077
1670575259,2073,4224
1670575260,2076,4018
1670575260,2077,3445
1670575260,2079,4145
1670575261,2081,3633
1670575262,2085,3770
1670575262,2089,3910
1670575264,2094,4005
1670575264,2096,3972
1670575267,2111,3419
1670575275,2145,4317
1670575275,2149,3770
1670575276,2151,3979
1670575277,2156,3445
1670575279,2165,3985
1670575280,2173,4018
1670575281,2177,3992
1670575283,2187,3770
1670575284,2189,4010
1670575284,2191,3432
1670575285,2192,3626
1670575286,2196,3900
1670575286,2199,4040
1670575288,2207,4041
1670575289,2211,3432
1670575292,2225,4005
1670575293,2231,3445
1670575294,2236,3350
1670575295,2237,4271
1670575295,2239,3432
1670575296,2242,3432
1670575296,2244,3340
1670575296,2246,4050
1670575297,2247,4051
1670575298,2254,4052
1670575299,2257,3633
1670575300,2262,3770
1670575304,2281,3910
1670575306,2291,4005
1670575308,2297,3972
1670575309,2303,3419
1670575310,2307,4317
1670575310,2308,3770
1670575312,2319,3979
1670575313,2320,4062
1670575316,2335,4063
1670575318,2345,4064
1670575320,2354,4065
1670575323,2371,4066
1670575327,2389,3276
1670575327,2390,4304
1670575328,2392,4020
1670575330,2402,3432
1670575331,2406,4005
1670575335,2425,3445
1670575337,2436,3350
1670575339,2444,4271
1670575340,2450,3432
1670575341,2451,3432
1670575341,2453,3340
1670575341,2455,3419
1670575343,2460,3458
1670575348,2485,3992
1670575348,2486,3874
1670575350,2496,3302
1670575351,2498,3419
1670575352,2503,3601
1670575355,2517,4150
1670575356,2523,3550
1670575358,2530,3419
1670575358,2532,3276
1670575362,2547,3912
1670575362,2551,3660
1670575363,2553,4244
1670575365,2566,3632
1670575368,2578,3613
1670575371,2590,3458
1670575371,2591,3302
1670575371,2592,3457
1670575373,2600,3675
1670575374,2606,4005
1670575378,2623,3958
1670575379,2629,3432
1670575379,2630,3445
1670575381,2638,3920
1670575382,2644,3600
1670575383,2650,3744
1670575384,2655,3432
1670575389,2678,3959
1670575389,2680,3483
1670575391,2685,4056
1670575392,2690,4141
1670575394,2703,4094
1670575396,2710,3432
1670575399,2725,4040
1670575402,2737,3932
1670575403,2740,3731
1670575406,2754,3945
1670575407,2755,3846
1670575407,2757,3925
1670575415,2789,3445
1670575415,2790,3439
1670575416,2791,3457
1670575418,2798,3445
1670575421,2809,3831
1670575425,2824,3445
1670575426,2827,3627
1670575427,2829,3432
1670575436,2859,3432
1670575440,2872,3776
1670575442,2881,3432
1670575445,2890,3540
1670575446,2896,3445
1670575447,2900,3419
1670575452,2917,3445
1670575453,2919,3711
1670575453,2920,3561
1670575453,2921,3445
1670575456,2932,3445
1670575461,2950,3445
1670575465,2967,3445
1670575467,2975,3731
1670575474,2998,3932
1670575476,3007,4063
1670575476,3009,3419
1670575477,3011,3419
1670575478,3015,3744
1670575478,3016,3360
1670575482,3027,3646
1670575483,3030,3614
1670575485,3038,3945
1670575486,3041,3432
1670575489,3050,4237
1670575493,3065,3744
1670575494,3069,3445
1670575495,3071,3673
1670575499,3086,3432
1670575503,3099,3440
1670575510,3122,3912
1670575514,3137,3673
1670575514,3138,3340
1670575515,3145,3932
1670575517,3150,3445
1670575518,3155,3600
1670575519,3159,3690
1670575519,3161,3445
1670575525,3177,3445
1670575530,3195,4453
1670575531,3196,3932
1670575533,3203,3445
1670575534,3206,3693
1670575542,3230,3432
1670575543,3233,3445
1670575545,3240,3925
1670575546,3243,3693
1670575546,3244,3985
1670575547,3246,3432
1670575547,3247,3537
1670575553,3267,3340
1670575555,3272,3445
1670575558,3281,3686
1670575558,3283,3626
1670575566,3305,3562
1670575568,3313,3445
1670575572,3327,3432
1670575573,3328,3394
1670575574,3333,3432
1670575576,3338,3406
1670575578,3345,3686
1670575586,3374,3432
1670575586,3376,3445
1670575587,3378,3419
1670575589,3386,3432
1670575594,3403,3500
1670575595,3408,3432
1670575601,3430,3445
1670575602,3433,3731
1670575604,3438,3800
1670575606,3445,3613
1670575607,3449,3445
1670575608,3451,3444
1670575609,3457,3432
1670575610,3458,3757
1670575612,3464,3945
1670575614,3471,3445
1670575616,3477,3350
1670575617,3480,3445
1670575622,3497,3432
1670575622,3499,3842
1670575625,3509,3633
1670575626,3512,4120
1670575628,3519,3680
1670575632,3535,4005
1670575633,3537,3925
1670575634,3543,3407
1670575635,3547,3445
1670575636,3549,3445
1670575640,3563,3445
1670575644,3580,3340
1670575650,3592,3419
1670575653,3600,4231
1670575659,3618,3445
1670575659,3620,3985
1670575660,3622,3575
1670575661,3625,3340
1670575662,3628,3340
1670575667,3645,3925
1670575670,3656,3504
1670575671,3657,3910
1670575674,3670,3432
1670575681,3700,3432
1670575681,3702,3432
1670575687,3726,3445
1670575688,3730,3613
1670575688,3732,3686
1670575690,3738,4114
1670575691,3741,3445
1670575691,3743,3432
1670575693,3752,3985
1670575695,3759,3673
1670575698,3772,3718
1670575699,3780,3680
1670575702,3793,3458
1670575703,3795,4005
1670575703,3798,4000
1670575706,3810,4370
1670575707,3814,3795
1670575708,3819,3970
1670575708,3821,3972
1670575710,3831,4231
1670575711,3835,3419
1670575714,3848,4005
1670575718,3864,3686
1670575719,3869,3590
1670575721,3876,3763
1670575726,3901,3731
1670575727,3902,3945
1670575728,3910,3925
1670575731,3920,3445
1670575732,3928,3432
1670575734,3935,3504
1670575735,3939,3910
1670575737,3950,3432
1670575738,3956,3432
1670575740,3962,3432
1670575744,3984,3445
1670575747,3995,3613
1670575748,4000,3686
1670575750,4009,4114
1670575750,4010,3445
1670575753,4022,3432
1670575755,4033,3985
1670575756,4036,3673
1670575759,4046,3718
1670575759,4047,3680
1670575759,4048,3458
1670575770,4093,4005
1670575771,4098,4000
1670575771,4099,4370
1670575773,4109,3795
1670575793,4182,3650
1670575796,4193,3945
1670575797,4194,3445
1670575797,4196,3360
1670575798,4198,3945
1670575799,4201,4231
1670575799,4202,3432
1670575799,4204,3693
1670575805,4227,3350
1670575807,4232,3445
1670575807,4235,3350
1670575809,4243,3445
1670575813,4254,3432
1670575815,4263,3289
1670575816,4266,3445
1670575817,4267,3320
1670575821,4282,3445
1670575825,4298,3613
1670575827,4304,3432
1670575828,4308,3744
1670575830,4317,3734
1670575831,4319,3445
1670575833,4328,3590
1670575834,4332,3900
1670575836,4338,3998
1670575838,4343,3744
1670575845,4369,3432
1670575848,4378,3445
1670575853,4393,3744
1670575855,4400,3445
1670575856,4406,3432
1670575857,4410,3340
1670575858,4411,3445
1670575864,4430,3912
1670575864,4431,3445
1670575865,4433,3432
1670575867,4439,3445
1670575876,4469,3930
1670575878,4475,3731
1670575879,4479,3445
1670575880,4482,3458
1670575882,4490,3440
1670575883,4492,3610
1670575888,4509,3350
1670575888,4510,3938
1670575894,4529,4291
1670575894,4530,3912
1670575895,4533,3984
1670575898,4542,3744
1670575901,4550,3816
1670575901,4552,3992
1670575902,4553,3945
1670575906,4568,3350
1670575909,4578,3541
1670575910,4581,3405
1670575913,4592,4005
1670575914,4595,3432
1670575915,4597,3757
1670575915,4599,3432
1670575919,4611,3432
1670575923,4628,3945
1670575927,4643,3912
1670575928,4649,4005
1670575930,4656,3419
1670575932,4664,3912
1670575933,4668,3731
1670575935,4675,3900
1670575935,4676,3419
1670575935,4677,3992
1670575938,4687,3945
1670575944,4713,4018
1670575945,4718,3578
1670575949,4734,3972
1670575950,4739,3660
1670575952,4745,4304
1670575953,4749,3340
1670575953,4750,3972
1670575955,4758,3828
1670575956,4761,3330
1670575956,4762,3445
1670575956,4764,3731
1670575957,4767,3590
1670575959,4776,4271
1670575960,4780,3458
1670575961,4784,4031
1670575962,4787,3445
1670575962,4788,3800
1670575963,4794,3440
1670575965,4800,3445
1670575965,4802,3646
1670575966,4805,3445
1670575973,4840,3340
1670575976,4852,3620
1670575980,4871,4005
1670575980,4873,3614
1670575984,4889,4005
1670575985,4892,3680
1670575985,4894,4253
1670575985,4895,3810
1670575990,4914,3900
1670575995,4938,3575
1670575996,4941,3660
1670575999,4954,3419
1670576000,4962,3340
1670576002,4971,3432
1670576003,4974,3744
1670576003,4976,4020
1670576004,4977,3670
1670576007,4991,3458
1670576008,4999,3370
1670576013,5021,3680
1670576015,5027,3560
1670576015,5030,3458
1670576017,5037,3445
1670576020,5050,3626
1670576020,5052,4102
1670576020,5053,4020
1670576022,5060,3820
1670576026,5078,4244
1670576030,5094,3432
1670576031,5101,3340
1670576032,5106,3938
1670576033,5107,3445
1670576034,5113,3899
1670576037,5126,3646
1670576037,5128,3419
1670576038,5134,4271
1670576044,5160,3340
1670576045,5165,3445
1670576047,5178,3445
1670576048,5182,3646
1670576052,5200,3912
1670576054,5208,3682
1670576059,5231,3445
1670576060,5234,3340
1670576060,5235,3361
1670576061,5239,3458
1670576061,5240,3432
1670576062,5244,3757
1670576066,5266,3899
1670576072,5289,3432
1670576074,5302,3360
1670576078,5318,3432
1670576080,5329,3445
1670576084,5345,3600
1670576084,5348,3445
1670576087,5359,3874
1670576087,5360,3458
1670576088,5363,3445
1670576091,5380,3330
1670576092,5384,3320
1670576096,5404,3613
1670576096,5406,3979
1670576099,5420,3620
1670576100,5425,3432
1670576103,5439,3445
1670576104,5440,3445
1670576104,5442,3432
1670576105,5447,3731
1670576111,5475,4043
1670576113,5484,3445
1670576114,5491,3419
1670576115,5495,3731
1670576116,5501,3455
1670576118,5507,3682
1670576119,5512,3445
1670576120,5515,3340
1670576120,5517,3361
1670576123,5532,3458
1670576126,5541,3432
1670576127,5549,3757
1670576131,5566,3899
1670576132,5571,3432
1670576132,5573,3360
1670576135,5585,3432
1670576135,5587,3445
1670576137,5593,3600
1670576139,5605,3445
1670576141,5610,3874
1670576143,5620,3458
1670576145,5630,3445
1670576149,5647,3445
1670576151,5658,3626
1670576151,5660,4102
1670576152,5664,4020
1670576155,5676,3820
1670576156,5679,4244
1670576165,5720,3432
1670576165,5723,3340
1670576166,5727,3938
1670576170,5741,3445
1670576172,5752,3899
1670576174,5759,3646
1670576175,5766,3419
1670576178,5776,4271
1670576179,5779,3340
1670576180,5784,3445
1670576181,5789,3445
1670576183,5795,3646
1670576187,5807,3912
1670576187,5808,3682
1670576191,5825,3445
1670576192,5828,3340
1670576194,5835,3361
1670576197,5847,3458
1670576201,5862,3432
1670576202,5864,3757
1670576204,5871,3899
1670576207,5881,3432
1670576209,5889,4005
1670576209,5891,3693
1670576210,5893,3920
1670576212,5898,3445
1670576214,5907,3471
1670576217,5917,3521
1670576217,5918,3730
1670576220,5928,3432
1670576221,5932,3757
1670576222,5933,3432
1670576226,5952,3972
1670576228,5957,3560
1670576228,5959,4244
1670576229,5963,3432
1670576232,5972,3945
1670576236,5990,4094
1670576241,6010,3458
1670576243,6015,3614
1670576245,6024,3992
1670576247,6030,3770
1670576247,6031,3980
1670576247,6032,4231
1670576249,6035,3432
1670576250,6038,3912
1670576255,6060,3925
1670576259,6077,3900
1670576260,6078,3563
1670576261,6082,3445
1670576262,6087,4000
1670576264,6094,3445
1670576266,6103,3445
1670576266,6105,3660
1670576269,6115,3445
1670576271,6121,4154
1670576271,6123,3432
1670576273,6129,3601
1670576273,6131,3646
1670576274,6133,3686
1670576277,6145,3880
1670576278,6147,3445
1670576278,6149,3744
1670576285,6172,3350
1670576287,6181,3992
1670576288,6184,3350
1670576293,6200,3445
1670576295,6210,3360
1670576296,6211,3820
1670576296,6213,3432
1670576298,6219,3432
1670576299,6225,4043
1670576301,6232,3913
1670576303,6237,3912
1670576304,6244,4231
1670576306,6250,3432
1670576310,6263,3432
1670576312,6270,3766
1670576317,6289,3673
1670576322,6309,3445
1670576323,6312,3432
1670576324,6316,3613
1670576324,6317,3432
1670576326,6324,4020
1670576331,6341,4005
1670576333,6352,3680
1670576336,6363,4304
1670576338,6370,3350
1670576340,6376,3706
1670576346,6400,3432
1670576351,6423,3350
1670576357,6447,3731
1670576359,6455,3340
1670576360,6459,3445
1670576364,6472,3925
1670576367,6483,3900
1670576368,6487,3563
1670576370,6495,3445
1670576370,6496,4000
1670576372,6500,3445
1670576373,6509,3445
1670576374,6510,3660
1670576376,6520,3445
1670576376,6521,4154
1670576376,6522,3432
1670576378,6530,3601
1670576379,6534,3646
1670576383,6550,3686
1670576389,6574,3880
1670576390,6578,3445
1670576390,6580,3744
1670576390,6581,3350
1670576391,6584,3992
1670576393,6593,3350
1670576394,6594,3445
1670576396,6603,3360
1670576396,6606,3820
1670576399,6616,3432
1670576400,6621,3432
1670576407,6657,4043
1670576409,6666,3913
1670576409,6668,3912
1670576410,6672,4231
1670576411,6678,3432
1670576412,6681,3781
1670576413,6688,3432
1670576413,6691,3350
1670576414,6696,3626
1670576415,6699,3695
1670576417,6707,3340
1670576417,6711,4010
1670576418,6715,3458
1670576420,6725,3445
1670576421,6726,3540
1670576423,6738,3340
1670576424,6742,4224
1670576425,6749,3445
1670576426,6753,3432
1670576428,6764,3793
1670576430,6776,3440
1670576433,6792,3445
1670576437,6817,3945
1670576440,6832,3350
1670576441,6840,4596
1670576442,6846,3445
1670576443,6850,3992
1670576444,6854,3626
1670576445,6862,3432
1670576446,6868,4011
1670576446,6869,4400
1670576449,6886,3432
1670576451,6895,3414
1670576452,6901,4154
1670576453,6909,3545
1670576454,6912,3315
1670576455,6916,3445
1670576456,6926,3445
1670576458,6934,3450
1670576458,6937,3744
1670576461,6951,3757
1670576461,6955,3899
1670576463,6963,3613
1670576463,6966,3432
1670576464,6972,4211
1670576467,6990,3613
1670576468,6992,3340
1670576471,7010,3445
1670576472,7014,3263
1670576472,7017,3925
1670576475,7032,3985
1670576475,7035,3432
1670576476,7039,3633
1670576477,7046,3445
1670576479,7059,3750
1670576480,7065,3445
1670576484,7079,3432
1670576486,7091,4020
1670576488,7098,3910
1670576489,7106,3340
1670576491,7114,3432
1670576491,7115,3912
1670576492,7120,4040
1670576493,7124,3263
1670576495,7137,3731
1670576496,7141,4284
1670576498,7155,3432
1670576501,7167,3945
1670576501,7168,3646
1670576502,7175,3913
1670576504,7183,4051
1670576505,7189,3432
1670576506,7195,3432
1670576507,7202,3370
1670576508,7204,3445
1670576510,7213,3432
1670576510,7215,3445
1670576510,7216,3432
1670576514,7235,3432
1670576514,7238,4005
1670576516,7247,3910
1670576519,7260,3432
1670576521,7271,3686
1670576521,7274,3432
1670576523,7284,3945
1670576526,7300,3972
1670576528,7311,3744
1670576529,7314,3744
1670576532,7329,3680
1670576534,7339,3432
1670576534,7340,3432
1670576535,7345,3458
1670576535,7346,3699
1670576536,7351,3731
1670576537,7353,3744
1670576538,7357,3744
1670576538,7358,3646
1670576539,7359,3450
1670576542,7374,3432
1670576543,7381,3432
1670576544,7382,3350
1670576544,7386,3686
1670576545,7388,3744
1670576547,7397,3458
1670576547,7401,3445
1670576548,7404,3521
1670576553,7430,3925
1670576553,7431,4150
1670576555,7440,3483
1670576555,7443,3432
1670576556,7447,3718
1670576556,7450,3820
1670576558,7460,3731
1670576559,7461,3590
1670576559,7462,4224
1670576559,7463,3588
1670576560,7468,4040
1670576561,7474,3462
1670576562,7478,3445
1670576562,7480,3972
1670576565,7496,3925
1670576566,7502,4380
1670576566,7503,3731
1670576568,7511,3925
1670576569,7517,3350
1670576570,7522,3432
1670576571,7530,3646
1670576573,7537,3430
1670576574,7547,3958
1670576578,7565,3432
1670576579,7573,3445
1670576584,7596,3920
1670576585,7603,3600
1670576586,7609,3744
1670576586,7612,3432
1670576592,7643,3959
1670576592,7644,3483
1670576595,7660,4056
1670576595,7661,4141
1670576597,7671,4094
1670576597,7674,3432
1670576598,7676,4040
1670576600,7687,3932
1670576601,7693,3731
1670576601,7696,3945
1670576602,7700,3846
1670576605,7716,3925
1670576605,7718,3445
1670576605,7719,3439
1670576606,7723,3457
1670576607,7726,3445
1670576607,7728,3831
1670576608,7731,3445
1670576610,7742,3627
1670576610,7746,3432
1670576612,7757,3432
1670576613,7760,3776
1670576617,7780,3432
1670576618,7788,3540
1670576620,7798,3445
1670576620,7799,3419
1670576623,7810,3445
1670576627,7833,3711
1670576628,7838,3561
1670576632,7855,3445
1670576635,7872,3445
1670576636,7878,3445
1670576637,7880,3445
1670576640,7899,3731
1670576640,7900,3932
1670576641,7904,4063
1670576641,7908,3419
1670576645,7926,3419
1670576646,7932,3744
1670576646,7933,3360
1670576653,7975,3646
1670576655,7983,3614
1670576656,7991,3945
1670576656,7992,3432
1670576657,7998,4237
