Wall time,Step,Value
1670575071,1180,3355
1670575074,1192,3764
1670575074,1193,3520
1670575075,1199,4017
1670575077,1206,3410
1670575082,1232,3360
1670575083,1234,3490
1670575085,1244,3650
1670575087,1255,3456
1670575088,1258,3490
1670575088,1261,3568
1670575092,1281,3585
1670575094,1287,3867
1670575095,1294,3696
1670575096,1300,3802
1670575098,1310,3927
1670575099,1316,3757
1670575100,1319,3474
1670575102,1330,3344
1670575103,1333,3670
1670575103,1336,3829
1670575103,1337,3720
1670575113,1385,3455
1670575114,1388,3499
1670575115,1391,3416
1670575115,1392,3782
1670575119,1414,3888
1670575122,1426,3694
1670575122,1428,3695
1670575123,1432,3583
1670575124,1436,3364
1670575125,1440,3610
1670575131,1465,3388
1670575131,1466,4117
1670575133,1477,3676
1670575135,1485,3590
1670575136,1489,3644
1670575136,1491,3496
1670575140,1508,3869
1670575143,1523,3471
1670575143,1527,4074
1670575149,1552,4060
1670575152,1568,3866
1670575152,1569,4076
1670575155,1584,3809
1670575156,1588,3360
1670575158,1597,3841
1670575159,1604,3878
1670575159,1605,3364
1670575162,1618,3260
1670575164,1627,3659
1670575165,1632,3525
1670575166,1637,3636
1670575167,1640,3591
1670575168,1645,3669
1670575168,1648,3712
1670575171,1660,3839
1670575172,1668,4175
1670575174,1675,3530
1670575175,1682,3720
1670575177,1691,3446
1670575178,1695,3575
1670575178,1696,4233
1670575178,1697,3816
1670575179,1699,3517
1670575179,1702,4077
1670575181,1709,4104
1670575183,1718,3670
1670575185,1728,4024
1670575186,1732,4443
1670575187,1734,4040
1670575187,1737,3882
1670575188,1742,3700
1670575189,1745,3935
1670575189,1746,4159
1670575189,1747,4107
1670575193,1766,4119
1670575195,1775,4078
1670575196,1781,3882
1670575198,1788,3595
1670575198,1789,3420
1670575200,1798,3610
1670575201,1805,3740
1670575204,1817,3420
1670575206,1826,3851
1670575206,1830,3480
1670575208,1840,3975
1670575209,1844,3470
1670575211,1853,3756
1670575214,1866,4133
1670575214,1869,3826
1670575215,1875,3489
1670575216,1877,3547
1670575223,1911,4042
1670575225,1917,3460
1670575228,1934,4025
1670575229,1936,3599
1670575229,1938,3532
1670575230,1944,3450
1670575231,1947,3308
1670575231,1949,3763
1670575235,1967,3510
1670575238,1981,3648
1670575238,1983,3877
1670575242,2001,4369
1670575243,2005,3800
1670575245,2013,3896
1670575248,2030,4325
1670575249,2036,4046
1670575256,2060,4008
1670575259,2072,3921
1670575259,2073,3850
1670575260,2076,3494
1670575260,2077,4004
1670575260,2079,4015
1670575261,2081,4355
1670575262,2085,3953
1670575262,2089,4284
1670575264,2094,4404
1670575264,2096,4026
1670575267,2111,3508
1670575275,2145,3876
1670575275,2149,3802
1670575276,2151,4026
1670575277,2156,3560
1670575279,2165,3842
1670575280,2173,3580
1670575281,2177,3935
1670575283,2187,3860
1670575284,2189,3400
1670575284,2191,3679
1670575285,2192,3829
1670575286,2196,3816
1670575286,2199,3704
1670575288,2207,3973
1670575289,2211,3806
1670575292,2225,4135
1670575293,2231,4245
1670575294,2236,4432
1670575295,2237,3856
1670575295,2239,3735
1670575296,2242,3850
1670575296,2244,4200
1670575296,2246,3630
1670575297,2247,4090
1670575298,2254,3662
1670575299,2257,4306
1670575300,2262,3470
1670575304,2281,3420
1670575306,2291,4517
1670575308,2297,3530
1670575309,2303,3621
1670575310,2307,3460
1670575310,2308,4369
1670575312,2319,3860
1670575313,2320,3556
1670575316,2335,3846
1670575318,2345,3550
1670575320,2354,3777
1670575323,2371,3926
1670575327,2389,3828
1670575327,2390,3875
1670575328,2392,4388
1670575330,2402,4071
1670575331,2406,3500
1670575335,2425,3614
1670575337,2436,3920
1670575339,2444,3806
1670575340,2450,3600
1670575341,2451,4238
1670575341,2453,4010
1670575341,2455,3610
1670575343,2460,3873
1670575348,2485,3627
1670575348,2486,3794
1670575350,2496,3604
1670575351,2498,3592
1670575352,2503,3585
1670575355,2517,3850
1670575356,2523,3917
1670575358,2530,3757
1670575358,2532,3574
1670575362,2547,3587
1670575362,2551,3747
1670575363,2553,3700
1670575365,2566,3910
1670575368,2578,3615
1670575371,2590,4015
1670575371,2591,3682
1670575371,2592,4356
1670575373,2600,3413
1670575374,2606,3800
1670575378,2623,4035
1670575379,2629,4068
1670575379,2630,3404
1670575381,2638,3380
1670575382,2644,3900
1670575383,2650,4010
1670575384,2655,3604
1670575389,2678,3695
1670575389,2680,3624
1670575391,2685,4028
1670575392,2690,4190
1670575394,2703,3800
1670575396,2710,3903
1670575399,2725,3955
1670575402,2737,4120
1670575403,2740,3457
1670575406,2754,4020
1670575407,2755,3779
1670575407,2757,4165
1670575415,2789,3948
1670575415,2790,4142
1670575416,2791,4315
1670575418,2798,3652
1670575421,2809,3665
1670575425,2824,3605
1670575426,2827,3589
1670575427,2829,4090
1670575436,2859,3575
1670575440,2872,3817
1670575442,2881,4036
1670575445,2890,3802
1670575446,2896,3690
1670575447,2900,3394
1670575452,2917,3950
1670575453,2919,3822
1670575453,2920,3822
1670575453,2921,3894
1670575456,2932,3755
1670575461,2950,4111
1670575465,2967,3606
1670575467,2975,3854
1670575474,2998,3681
1670575476,3007,3730
1670575476,3009,3993
1670575477,3011,3517
1670575478,3015,3917
1670575478,3016,3976
1670575482,3027,3838
1670575483,3030,3600
1670575485,3038,4086
1670575486,3041,3540
1670575489,3050,3707
1670575493,3065,3427
1670575494,3069,3770
1670575495,3071,3855
1670575499,3086,3797
1670575503,3099,4040
1670575510,3122,4414
1670575514,3137,3710
1670575514,3138,3915
1670575515,3145,4233
1670575517,3150,3675
1670575518,3155,3987
1670575519,3159,3728
1670575519,3161,4018
1670575525,3177,3670
1670575530,3195,4267
1670575531,3196,3840
1670575533,3203,3930
1670575534,3206,3996
1670575542,3230,3799
1670575543,3233,3573
1670575545,3240,3574
1670575546,3243,3575
1670575546,3244,3576
1670575547,3246,3577
1670575547,3247,3578
1670575553,3267,3579
1670575555,3272,3580
1670575558,3281,3581
1670575558,3283,3582
1670575566,3305,3583
1670575568,3313,3584
1670575572,3327,3585
1670575573,3328,3586
1670575574,3333,3587
1670575576,3338,3588
1670575578,3345,3589
1670575586,3374,3590
1670575586,3376,3591
1670575587,3378,3592
1670575589,3386,3593
1670575594,3403,3594
1670575595,3408,3595
1670575601,3430,3596
1670575602,3433,3597
1670575604,3438,3912
1670575606,3445,3614
1670575607,3449,3866
1670575608,3451,3970
1670575609,3457,4005
1670575610,3458,3432
1670575612,3464,3856
1670575614,3471,4224
1670575616,3477,3881
1670575617,3480,3744
1670575622,3497,3767
1670575622,3499,3540
1670575625,3509,3445
1670575626,3512,3985
1670575628,3519,3445
1670575632,3535,3419
1670575633,3537,3420
1670575634,3543,4005
1670575635,3547,3670
1670575636,3549,3998
1670575640,3563,3430
1670575644,3580,3744
1670575650,3592,3432
1670575653,3600,3744
1670575659,3618,3686
1670575659,3620,4094
1670575660,3622,3731
1670575661,3625,4010
1670575662,3628,3920
1670575667,3645,3985
1670575670,3656,3480
1670575671,3657,3340
1670575674,3670,3840
1670575681,3700,3633
1670575681,3702,3560
1670575687,3726,3780
1670575688,3730,3432
1670575688,3732,3813
1670575690,3738,3744
1670575691,3741,3432
1670575691,3743,3445
1670575693,3752,3731
1670575695,3759,4596
1670575698,3772,3747
1670575699,3780,3925
1670575702,3793,4276
1670575703,3795,3610
1670575703,3798,3516
1670575706,3810,3660
1670575707,3814,3419
1670575708,3819,3914
1670575708,3821,4304
1670575710,3831,3731
1670575711,3835,4258
1670575714,3848,3613
1670575718,3864,3440
1670575719,3869,3686
1670575721,3876,4244
1670575726,3901,4030
1670575727,3902,3693
1670575728,3910,3693
1670575731,3920,4018
1670575732,3928,3820
1670575734,3935,3445
1670575735,3939,3815
1670575737,3950,3580
1670575738,3956,3693
1670575740,3962,3330
1670575744,3984,4000
1670575747,3995,3840
1670575748,4000,3440
1670575750,4009,4082
1670575750,4010,3606
1670575753,4022,3430
1670575755,4033,3984
1670575756,4036,4167
1670575759,4046,3644
1670575759,4047,3599
1670575759,4048,3790
1670575770,4093,3491
1670575771,4098,3845
1670575771,4099,3757
1670575773,4109,4156
1670575793,4182,4116
1670575796,4193,4065
1670575797,4194,3697
1670575797,4196,4295
1670575798,4198,3650
1670575799,4201,3840
1670575799,4202,3705
1670575799,4204,4179
1670575805,4227,3604
1670575807,4232,3657
1670575807,4235,4019
1670575809,4243,4130
1670575813,4254,3413
1670575815,4263,3200
1670575816,4266,4093
1670575817,4267,4234
1670575821,4282,3540
1670575825,4298,3669
1670575827,4304,3707
1670575828,4308,3722
1670575830,4317,3510
1670575831,4319,4225
1670575833,4328,4070
1670575834,4332,4195
1670575836,4338,3868
1670575838,4343,3727
1670575845,4369,4044
1670575848,4378,3626
1670575853,4393,4085
1670575855,4400,3818
1670575856,4406,3690
1670575857,4410,3746
1670575858,4411,4148
1670575864,4430,3822
1670575864,4431,3820
1670575865,4433,4336
1670575867,4439,3620
1670575876,4469,3660
1670575878,4475,4456
1670575879,4479,4368
1670575880,4482,4108
1670575882,4490,4047
1670575883,4492,3786
1670575888,4509,3667
1670575888,4510,4061
1670575894,4529,4094
1670575894,4530,3800
1670575895,4533,3691
1670575898,4542,3450
1670575901,4550,3665
1670575901,4552,3710
1670575902,4553,4247
1670575906,4568,4197
1670575909,4578,3789
1670575910,4581,3887
1670575913,4592,3849
1670575914,4595,3989
1670575915,4597,3560
1670575915,4599,3438
1670575919,4611,4017
1670575923,4628,4139
1670575927,4643,3290
1670575928,4649,3785
1670575930,4656,3698
1670575932,4664,4137
1670575933,4668,4260
1670575935,4675,3920
1670575935,4676,3853
1670575935,4677,3958
1670575938,4687,3569
1670575944,4713,3756
1670575945,4718,4399
1670575949,4734,3510
1670575950,4739,4056
1670575952,4745,3478
1670575953,4749,3598
1670575953,4750,4077
1670575955,4758,3542
1670575956,4761,3573
1670575956,4762,3574
1670575956,4764,3575
1670575957,4767,3576
1670575959,4776,3577
1670575960,4780,3578
1670575961,4784,3579
1670575962,4787,3580
1670575962,4788,3581
1670575963,4794,3582
1670575965,4800,3583
1670575965,4802,3584
1670575966,4805,3585
1670575973,4840,3586
1670575976,4852,3587
1670575980,4871,3588
1670575980,4873,3589
1670575984,4889,3590
1670575985,4892,3591
1670575985,4894,3592
1670575985,4895,3593
1670575990,4914,3594
1670575995,4938,3595
1670575996,4941,3596
1670575999,4954,3597
1670576000,4962,3912
1670576002,4971,3732
1670576003,4974,3624
1670576003,4976,4099
1670576004,4977,3650
1670576007,4991,3458
1670576008,4999,3620
1670576013,5021,4147
1670576015,5027,3600
1670576015,5030,3875
1670576017,5037,3815
1670576020,5050,4317
1670576020,5052,3777
1670576020,5053,3637
1670576022,5060,3410
1670576026,5078,3880
1670576030,5094,3782
1670576031,5101,3470
1670576032,5106,3671
1670576033,5107,3522
1670576034,5113,3395
1670576037,5126,3711
1670576037,5128,3980
1670576038,5134,3360
1670576044,5160,3760
1670576045,5165,3687
1670576047,5178,3739
1670576048,5182,3520
1670576052,5200,3360
1670576054,5208,4058
1670576059,5231,3302
1670576060,5234,3835
1670576060,5235,3466
1670576061,5239,3284
1670576061,5240,3504
1670576062,5244,3909
1670576066,5266,3565
1670576072,5289,3370
1670576074,5302,3414
1670576078,5318,3610
1670576080,5329,3188
1670576084,5345,3907
1670576084,5348,3329
1670576087,5359,3718
1670576087,5360,3757
1670576088,5363,3510
1670576091,5380,3720
1670576092,5384,3230
1670576096,5404,3450
1670576096,5406,3600
1670576099,5420,3860
1670576100,5425,3520
1670576103,5439,3381
1670576104,5440,3757
1670576104,5442,3855
1670576105,5447,3539
1670576111,5475,3224
1670576113,5484,3710
1670576114,5491,3184
1670576115,5495,4127
1670576116,5501,3834
1670576118,5507,3705
1670576119,5512,3398
1670576120,5515,3268
1670576120,5517,3690
1670576123,5532,3740
1670576126,5541,4137
1670576127,5549,3535
1670576131,5566,3730
1670576132,5571,3289
1670576132,5573,3561
1670576135,5585,3130
1670576135,5587,3180
1670576137,5593,3640
1670576139,5605,3544
1670576141,5610,3529
1670576143,5620,3854
1670576145,5630,3490
1670576149,5647,3334
1670576151,5658,3593
1670576151,5660,3370
1670576152,5664,3927
1670576155,5676,3611
1670576156,5679,3715
1670576165,5720,3580
1670576165,5723,3454
1670576166,5727,3449
1670576170,5741,3314
1670576172,5752,3600
1670576174,5759,3665
1670576175,5766,3350
1670576178,5776,3673
1670576179,5779,3561
1670576180,5784,3592
1670576181,5789,3773
1670576183,5795,3680
1670576187,5807,3460
1670576187,5808,3969
1670576191,5825,3269
1670576192,5828,3140
1670576194,5835,3670
1670576197,5847,3659
1670576201,5862,3469
1670576202,5864,3620
1670576204,5871,3584
1670576207,5881,3565
1670576209,5889,3564
1670576209,5891,3890
1670576210,5893,3837
1670576212,5898,4178
1670576214,5907,4258
1670576217,5917,3536
1670576217,5918,3561
1670576220,5928,4095
1670576221,5932,3595
1670576222,5933,3224
1670576226,5952,3664
1670576228,5957,3769
1670576228,5959,3499
1670576229,5963,3636
1670576232,5972,3695
1670576236,5990,3462
1670576241,6010,3460
1670576243,6015,3762
1670576245,6024,3266
1670576247,6030,3279
1670576247,6031,3985
1670576247,6032,3516
1670576249,6035,3225
1670576250,6038,4331
1670576255,6060,3490
1670576259,6077,3625
1670576260,6078,3276
1670576261,6082,3895
1670576262,6087,3807
1670576264,6094,3894
1670576266,6103,3638
1670576266,6105,3836
1670576269,6115,3343
1670576271,6121,3714
1670576271,6123,3460
1670576273,6129,3885
1670576273,6131,3371
1670576274,6133,3899
1670576277,6145,3710
1670576278,6147,4010
1670576278,6149,3510
1670576285,6172,3882
1670576287,6181,3465
1670576288,6184,3182
1670576293,6200,3580
1670576295,6210,3330
1670576296,6211,3595
1670576296,6213,3680
1670576298,6219,3794
1670576299,6225,3508
1670576301,6232,3718
1670576303,6237,3379
1670576304,6244,3860
1670576306,6250,3961
1670576310,6263,3404
1670576312,6270,3777
1670576317,6289,3603
1670576322,6309,3646
1670576323,6312,3444
1670576324,6316,3664
1670576324,6317,3404
1670576326,6324,4056
1670576331,6341,3500
1670576333,6352,3497
1670576336,6363,3257
1670576338,6370,3495
1670576340,6376,3675
1670576346,6400,3365
1670576351,6423,3830
1670576357,6447,3637
1670576359,6455,3539
1670576360,6459,3335
1670576364,6472,3736
1670576367,6483,3240
1670576368,6487,3540
1670576370,6495,3549
1670576370,6496,3817
1670576372,6500,3905
1670576373,6509,3468
1670576374,6510,3557
1670576376,6520,3330
1670576376,6521,3705
1670576376,6522,3418
1670576378,6530,3715
1670576379,6534,3495
1670576383,6550,3350
1670576389,6574,3314
1670576390,6578,4068
1670576390,6580,3690
1670576390,6581,3430
1670576391,6584,3274
1670576393,6593,3730
1670576394,6594,3504
1670576396,6603,3769
1670576396,6606,3535
1670576399,6616,3206
1670576400,6621,3620
1670576407,6657,3457
1670576409,6666,3237
1670576409,6668,3602
1670576410,6672,3716
1670576411,6678,3664
1670576412,6681,3464
1670576413,6688,3217
1670576413,6691,3728
1670576414,6696,3757
1670576415,6699,3497
1670576417,6707,3663
1670576417,6711,3238
1670576418,6715,3458
1670576420,6725,3498
1670576421,6726,4184
1670576423,6738,3620
1670576424,6742,3693
1670576425,6749,4120
1670576426,6753,3328
1670576428,6764,3710
1670576430,6776,3759
1670576433,6792,3739
1670576437,6817,3330
1670576440,6832,3743
1670576441,6840,3919
1670576442,6846,3404
1670576443,6850,3918
1670576444,6854,3639
1670576445,6862,3494
1670576446,6868,3546
1670576446,6869,3781
1670576449,6886,3950
1670576451,6895,3612
1670576452,6901,4180
1670576453,6909,3562
1670576454,6912,3650
1670576455,6916,3744
1670576456,6926,3370
1670576458,6934,3445
1670576458,6937,3960
1670576461,6951,3747
1670576461,6955,3289
1670576463,6963,3416
1670576463,6966,3825
1670576464,6972,3425
1670576467,6990,3559
1670576468,6992,3741
1670576471,7010,3770
1670576472,7014,3795
1670576472,7017,3308
1670576475,7032,3230
1670576475,7035,4208
1670576476,7039,3726
1670576477,7046,3660
1670576479,7059,3838
1670576480,7065,3470
1670576484,7079,3903
1670576486,7091,4088
1670576488,7098,4194
1670576489,7106,3765
1670576491,7114,3382
1670576491,7115,4011
1670576492,7120,3502
1670576493,7124,4081
1670576495,7137,3520
1670576496,7141,3817
1670576498,7155,3512
1670576501,7167,3648
1670576501,7168,3260
1670576502,7175,3864
1670576504,7183,4030
1670576505,7189,3589
1670576506,7195,3881
1670576507,7202,3427
1670576508,7204,3398
1670576510,7213,3385
1670576510,7215,3703
1670576510,7216,3549
1670576514,7235,3800
1670576514,7238,3965
1670576516,7247,4284
1670576519,7260,3806
1670576521,7271,3875
1670576521,7274,3418
1670576523,7284,3402
1670576526,7300,3500
1670576528,7311,3817
1670576529,7314,3638
1670576532,7329,3648
1670576534,7339,3463
1670576534,7340,3262
1670576535,7345,4050
1670576535,7346,3775
1670576536,7351,3600
1670576537,7353,3804
1670576538,7357,3584
1670576538,7358,3826
1670576539,7359,3570
1670576542,7374,3860
1670576543,7381,3389
1670576544,7382,3540
1670576544,7386,3738
1670576545,7388,3878
1670576547,7397,3648
1670576547,7401,3545
1670576548,7404,3360
1670576553,7430,3658
1670576553,7431,3640
1670576555,7440,3380
1670576555,7443,3416
1670576556,7447,3410
1670576556,7450,3698
1670576558,7460,3810
1670576559,7461,3472
1670576559,7462,3603
1670576559,7463,3668
1670576560,7468,3413
1670576561,7474,3825
1670576562,7478,3835
1670576562,7480,3802
1670576565,7496,3685
1670576566,7502,3826
1670576566,7503,3446
1670576568,7511,3977
1670576569,7517,3840
1670576570,7522,3386
1670576571,7530,3848
1670576573,7537,3567
1670576574,7547,3475
1670576578,7565,3271
1670576579,7573,3734
1670576584,7596,4143
1670576585,7603,3884
1670576586,7609,3827
1670576586,7612,4058
1670576592,7643,3542
1670576592,7644,3779
1670576595,7660,3700
1670576595,7661,4289
1670576597,7671,3690
1670576597,7674,3395
1670576598,7676,3676
1670576600,7687,3586
1670576601,7693,3458
1670576601,7696,3323
1670576602,7700,3478
1670576605,7716,3869
1670576605,7718,3570
1670576605,7719,3509
1670576606,7723,3243
1670576607,7726,4175
1670576607,7728,3680
1670576608,7731,3470
1670576610,7742,3450
1670576610,7746,3705
1670576612,7757,3832
1670576613,7760,3440
1670576617,7780,3835
1670576618,7788,4019
1670576620,7798,3756
1670576620,7799,4029
1670576623,7810,4387
1670576627,7833,4075
1670576628,7838,3668
1670576632,7855,3988
1670576635,7872,3738
1670576636,7878,4128
1670576637,7880,3848
1670576640,7899,3573
1670576640,7900,3476
1670576641,7904,3788
1670576641,7908,3414
1670576645,7926,3815
1670576646,7932,3523
1670576646,7933,3475
1670576653,7975,3770
1670576655,7983,3676
1670576656,7991,3734
1670576656,7992,3375
1670576657,7998,3437
