Wall time,Step,Value
1666838504.1395452,5,15.202253341674805
1666838504.292675,18,19.654695510864258
1666838504.3689759,24,15.8040771484375
1666838506.043339,40,13.835941314697266
1666838506.4993742,42,18.595670700073242
1666838507.0889862,45,23.02683448791504
1666838508.812458,53,15.162090301513672
1666838509.569608,56,20.500940322875977
1666838512.69369,71,25.61927604675293
1666838513.2491362,74,17.0065975189209
1666838516.8843231,94,12.682119369506836
1666838518.215242,102,16.608423233032227
1666838518.9018838,106,14.173293113708496
1666838523.122519,126,18.45008659362793
1666838525.687093,139,11.500947952270508
1666838528.91184,155,17.78739356994629
1666838529.5075562,158,14.298882484436035
1666838531.229882,167,25.148216247558594
1666838533.5137532,178,20.573434829711914
1666838534.482945,183,11.487512588500977
1666838534.857142,185,11.68220329284668
1666838535.043455,186,8.580899238586426
1666838535.9284449,190,10.500454902648926
1666838539.27175,207,11.913314819335938
1666838543.8302872,229,12.108294486999512
1666838544.751127,234,9.663056373596191
1666838547.426146,249,17.37601089477539
1666838548.546517,255,10.056604385375977
1666838549.498581,260,18.48487091064453
1666838550.76987,267,19.456369400024414
1666838551.554454,271,18.66778564453125
1666838551.940737,273,12.201570510864258
1666838555.806207,292,11.532143592834473
1666838558.8565388,308,12.044563293457031
1666838559.2030668,310,20.221132278442383
1666838560.713165,318,20.320098876953125
1666838562.811842,330,19.074607849121094
1666838564.454421,339,22.102706909179688
1666838566.012838,347,15.602799415588379
1666838568.903999,363,25.09032440185547
1666838569.604898,367,14.261043548583984
1666838578.7741802,421,26.330402374267578
1666838578.9445992,422,13.983980178833008
1666838581.984619,439,20.48784828186035
1666838582.48793,442,23.941524505615234
1666838582.9510632,445,12.32210922241211
1666838585.431711,460,8.907983779907227
1666838585.9834082,463,9.587602615356445
1666838586.1685069,464,12.777582168579102
1666838587.879693,474,18.16520881652832
1666838590.702857,491,15.233988761901855
1666838591.0188758,493,12.687215805053711
1666838594.503179,514,20.198131561279297
1666838594.985278,517,25.569957733154297
1666838597.40362,531,18.24079132080078
1666838598.2237802,536,24.986101150512695
1666838602.7964532,563,16.58860969543457
1666838604.475242,573,19.33153533935547
1666838605.479033,579,19.185022354125977
1666838605.821151,581,16.651592254638672
1666838606.6618,586,10.342140197753906
1666838606.812858,587,12.781466484069824
