Wall time,Step,Value
1670572011,4805,3850
1670572019,4840,3744
1670572022,4852,3744
1670572026,4871,4271
1670572026,4873,3633
1670572030,4889,3468
1670572031,4892,3350
1670572031,4894,3646
1670572031,4895,3445
1670572035,4914,3445
1670572045,4938,3840
1670572046,4941,4224
1670572050,4954,3626
1670572052,4962,3780
1670572054,4971,3660
1670572055,4974,3432
1670572055,4976,3972
1670572055,4977,3581
1670572058,4991,3993
1670572060,4999,3673
1670572065,5021,3445
1670572067,5027,3757
1670572067,5030,3458
1670572069,5037,3959
1670572072,5050,3770
1670572072,5052,3350
1670572072,5053,3445
1670572074,5060,3925
1670572078,5078,3419
1670572081,5094,3350
1670572083,5101,3432
1670572084,5106,3432
1670572084,5107,3900
1670572086,5113,4291
1670572089,5126,3932
1670572089,5128,3445
1670572090,5134,3731
1670572096,5160,3350
1670572097,5165,3445
1670572100,5178,3646
1670572101,5182,4453
1670572105,5200,3350
1670572106,5208,3580
1670572111,5231,3440
1670572112,5234,4018
1670572112,5235,3960
1670572113,5239,3432
1670572113,5240,4010
1670572114,5244,3458
1670572119,5266,3900
1670572124,5289,3614
1670572127,5302,3880
1670572131,5318,3419
1670572133,5329,3744
1670572137,5345,3315
1670572137,5348,3945
1670572140,5359,3445
1670572140,5360,3633
1670572141,5363,3821
1670572144,5380,3840
1670572145,5384,3445
1670572149,5404,3445
1670572150,5406,3985
1670572153,5420,3633
1670572154,5425,3575
1670572156,5439,3972
1670572157,5440,3757
1670572157,5442,3445
1670572158,5447,3890
1670572164,5475,3419
1670572166,5484,3731
1670572168,5491,3432
1670572169,5495,3613
1670572170,5501,3458
1670572171,5507,3744
1670572173,5512,3800
1670572173,5515,3445
1670572174,5517,3445
1670572177,5532,3445
1670572179,5541,3432
1670572181,5549,4291
1670572185,5566,4271
1670572186,5571,3958
1670572186,5573,3810
1670572189,5585,3901
1670572189,5587,3600
1670572191,5593,3614
1670572193,5605,3440
1670572195,5610,3744
1670572197,5620,3445
1670572200,5630,3432
1670572204,5647,3731
1670572207,5658,3920
1670572208,5660,3731
1670572209,5664,3680
1670572211,5676,3614
1670572212,5679,3445
1670572220,5720,4284
1670572221,5723,3330
1670572222,5727,4224
1670572225,5741,3613
1670572227,5752,3793
1670572229,5759,3646
1670572231,5766,3661
1670572233,5776,3874
1670572233,5779,3532
1670572234,5784,3764
1670572236,5789,3350
1670572237,5795,3532
1670572239,5807,3862
1670572240,5808,3750
1670572243,5825,3925
1670572244,5828,3613
1670572246,5835,3660
1670572249,5847,3693
1670572252,5862,3945
1670572252,5864,4297
1670572254,5871,4040
1670572256,5881,3490
1670572258,5889,3925
1670572259,5891,3471
1670572259,5893,3650
1670572260,5898,3340
1670572262,5907,3945
1670572264,5917,3445
1670572264,5918,3445
1670572267,5928,3419
1670572268,5932,3620
1670572268,5933,4030
1670572272,5952,3445
1670572273,5957,3718
1670572274,5959,3680
1670572274,5963,3626
1670572277,5972,3432
1670572281,5990,3445
1670572286,6010,3744
1670572287,6015,3670
1670572289,6024,3925
1670572291,6030,3420
1670572291,6031,3992
1670572291,6032,3458
1670572292,6035,3815
1670572293,6038,3992
1670572298,6060,3802
1670572302,6077,3920
1670572302,6078,4050
1670572303,6082,3830
1670572304,6087,3790
1670572305,6094,3660
1670572307,6103,3670
1670572308,6105,3958
1670572310,6115,3979
1670572311,6121,3670
1670572312,6123,4233
1670572313,6129,3430
1670572314,6131,3725
1670572314,6133,3445
1670572317,6145,3340
1670572317,6147,3601
1670572318,6149,3970
1670572323,6172,3673
1670572325,6181,4278
1670572325,6184,3693
1670572329,6200,3350
1670572331,6210,3731
1670572331,6211,3693
1670572332,6213,3360
1670572333,6219,3640
1670572335,6225,3959
1670572338,6232,3670
1670572339,6237,4400
1670572340,6244,3992
1670572342,6250,3340
1670572345,6263,3920
1670572347,6270,3680
1670572352,6289,3960
1670572356,6309,3626
1670572357,6312,3626
1670572358,6316,3770
1670572358,6317,3503
1670572360,6324,3621
1670572364,6341,3600
1670572366,6352,3800
1670572369,6363,3340
1670572370,6370,3945
1670572371,6376,3753
1670572377,6400,3626
1670572382,6423,3673
1670572387,6447,4040
1670572389,6455,3340
1670572390,6459,3693
1670572393,6472,3660
1670572395,6483,3733
1670572396,6487,3972
1670572398,6495,3445
1670572398,6496,3673
1670572399,6500,3432
1670572401,6509,4473
1670572401,6510,3910
1670572403,6520,3660
1670572404,6521,3646
1670572404,6522,4135
1670572405,6530,3810
1670572406,6534,3686
1670572410,6550,3511
1670572416,6574,3972
1670572417,6578,3490
1670572417,6580,3374
1670572417,6581,3810
1670572418,6584,3744
1670572420,6593,3315
1670572420,6594,3276
1670572422,6603,3340
1670572423,6606,3794
1670572425,6616,3600
1670572426,6621,3610
1670572434,6657,3670
1670572436,6666,3780
1670572436,6668,3646
1670572437,6672,3802
1670572438,6678,3680
1670572439,6681,3600
1670572440,6688,3993
1670572441,6691,3680
1670572442,6696,3992
1670572443,6699,3730
1670572444,6707,3640
1670572445,6711,3744
1670572446,6715,3820
1670572448,6725,3600
1670572449,6726,4005
1670572451,6738,3780
1670572452,6742,3720
1670572454,6749,3686
1670572454,6753,3840
1670572457,6764,3910
1670572459,6776,3760
1670572463,6792,3445
1670572468,6817,3432
1670572471,6832,3972
1670572473,6840,3445
1670572474,6846,3660
1670572475,6850,3693
1670572476,6854,3432
1670572478,6862,3613
1670572479,6868,3718
1670572479,6869,3445
1670572483,6886,3432
1670572485,6895,3424
1670572487,6901,3680
1670572488,6909,3432
1670572489,6912,3634
1670572490,6916,3430
1670572492,6926,4005
1670572494,6934,3613
1670572494,6937,3630
1670572497,6951,3757
1670572498,6955,3932
1670572500,6963,3680
1670572501,6966,3493
1670572502,6972,3660
1670572506,6990,3458
1670572506,6992,3959
1670572510,7010,3600
1670572511,7014,3757
1670572512,7017,3744
1670572515,7032,3693
1670572516,7035,3600
1670572517,7039,3340
1670572518,7046,3600
1670572521,7059,3626
1670572522,7065,3731
1670572526,7079,3800
1670572528,7091,3660
1670572530,7098,3445
1670572531,7106,3634
1670572533,7114,3600
1670572533,7115,3790
1670572534,7120,3919
1670572535,7124,3360
1670572538,7137,3673
1670572539,7141,3620
1670572542,7155,4291
1670572545,7167,3754
1670572545,7168,3754
1670572547,7175,3731
1670572548,7183,3374
1670572550,7189,3350
1670572551,7195,4020
1670572553,7202,4043
1670572553,7204,3912
1670572555,7213,3673
1670572556,7215,3800
1670572556,7216,3620
1670572560,7235,3613
1670572561,7238,3601
1670572563,7247,3613
1670572566,7260,3706
1670572568,7271,3419
1670572569,7274,3660
1670572571,7284,3350
1670572575,7300,3744
1670572577,7311,3673
1670572578,7314,3445
1670572581,7329,3626
1670572583,7339,3693
1670572584,7340,3660
1670572585,7345,3800
1670572585,7346,3613
1670572586,7351,3680
1670572586,7353,4224
1670572587,7357,3706
1670572588,7358,3620
1670572588,7359,3463
1670572591,7374,3435
1670572592,7381,3693
1670572593,7382,3440
1670572594,7386,4053
1670572594,7388,3432
1670572596,7397,3576
1670572597,7401,3613
1670572597,7404,3660
1670572603,7430,3432
1670572603,7431,3680
1670572605,7440,3553
1670572606,7443,3958
1670572606,7447,3744
1670572607,7450,3900
1670572610,7460,3540
1670572610,7461,3780
1670572610,7462,3992
1670572611,7463,3532
1670572612,7468,3350
1670572613,7474,3458
1670572614,7478,3670
1670572614,7480,3445
1670572619,7496,3744
1670572620,7502,3613
1670572620,7503,3580
1670572622,7511,3633
1670572623,7517,3374
1670572625,7522,3419
1670572627,7530,3620
1670572628,7537,3925
1670572630,7547,3945
1670572634,7565,3640
1670572636,7573,3706
1670572641,7596,3620
1670572643,7603,3912
1670572644,7609,3731
1670572645,7612,3972
1670572654,7643,3731
1670572655,7644,3985
1670572658,7660,3532
1670572659,7661,3790
1670572661,7671,3693
1670572662,7674,3793
1670572663,7676,3731
1670572665,7687,3432
1670572667,7693,3432
1670572668,7696,4224
1670572669,7700,3860
1670572673,7716,3930
1670572673,7718,3767
1670572674,7719,3992
1670572675,7723,3670
1670572675,7726,3744
1670572676,7728,3899
1670572677,7731,3693
1670572679,7742,3914
1670572680,7746,3693
1670572683,7757,3440
1670572684,7760,3693
1670572689,7780,3575
1670572691,7788,3800
1670572693,7798,3680
1670572693,7799,3432
1670572696,7810,3660
1670572701,7833,3634
1670572702,7838,3639
1670572706,7855,3686
1670572710,7872,3754
1670572711,7878,3633
1670572711,7880,3760
1670572716,7899,3670
1670572716,7900,3660
1670572717,7904,3440
1670572718,7908,3899
1670572722,7926,3445
1670572724,7932,3718
1670572724,7933,3432
1670572733,7975,3600
1670572735,7983,3263
1670572737,7991,3590
1670572737,7992,3660
1670572738,7998,3815
