Wall time,Step,Value
1670571248,1489,584
1670571249,1491,253
1670571252,1508,96
1670571256,1523,561
1670571256,1527,7
1670571262,1552,576
1670571265,1568,948
1670571266,1569,639
1670571269,1584,842
1670571270,1588,572
1670571272,1597,805
1670571273,1604,649
1670571274,1605,604
1670571277,1618,868
1670571279,1627,724
1670571280,1632,687
1670571281,1637,186
1670571282,1640,102
1670571283,1645,574
1670571284,1648,25
1670571286,1660,673
1670571288,1668,593
1670571290,1675,858
1670571291,1682,654
1670571293,1691,537
1670571294,1695,732
1670571294,1696,644
1670571295,1697,877
1670571295,1699,518
1670571296,1702,893
1670571297,1709,928
1670571299,1718,389
1670571302,1728,533
1670571303,1732,64
1670571303,1734,188
1670571304,1737,810
1670571305,1742,833
1670571306,1745,363
1670571306,1746,111
1670571306,1747,254
1670571311,1766,65
1670571313,1775,477
1670571314,1781,542
1670571316,1788,624
1670571316,1789,112
1670571318,1798,565
1670571320,1805,875
1670571323,1817,66
1670571324,1826,617
1670571325,1830,500
1670571328,1840,828
1670571328,1844,14
1670571330,1853,254
1670571333,1866,164
1670571334,1869,613
1670571336,1875,362
1670571336,1877,106
1670571344,1911,898
1670571346,1917,57
1670571350,1934,66
1670571350,1936,87
1670571351,1938,249
1670571353,1944,832
1670571353,1947,60
1670571354,1949,551
1670571358,1967,636
1670571361,1981,65
1670571362,1983,599
1670571366,2001,929
1670571367,2005,254
1670571369,2013,1218
1670571373,2030,552
1670571375,2036,56
1670571381,2060,871
1670571384,2072,40
1670571384,2073,48
1670571385,2076,51
1670571385,2077,73
1670571385,2079,361
1670571386,2081,945
1670571387,2085,593
1670571388,2089,333
1670571389,2094,664
1670571389,2096,38
1670571393,2111,827
1670571401,2145,388
1670571402,2149,805
1670571402,2151,508
1670571403,2156,1026
1670571406,2165,65
1670571407,2173,672
1670571408,2177,27
1670571411,2187,342
1670571411,2189,19
1670571411,2191,380
1670571412,2192,352
1670571413,2196,747
1670571413,2199,673
1670571415,2207,47
1670571416,2211,794
1670571419,2225,29
1670571420,2231,241
1670571421,2236,372
1670571422,2237,231
1670571422,2239,924
1670571423,2242,321
1670571423,2244,250
1670571424,2246,668
1670571424,2247,81
1670571426,2254,677
1670571427,2257,539
1670571428,2262,213
1670571433,2281,533
1670571435,2291,566
1670571437,2297,526
1670571438,2303,588
1670571440,2307,546
1670571440,2308,534
1670571444,2319,61
1670571444,2320,370
1670571450,2335,49
1670571453,2345,528
1670571455,2354,633
1670571459,2371,244
1670571463,2389,617
1670571463,2390,803
1670571464,2392,94
1670571466,2402,558
1670571467,2406,330
1670571471,2425,70
1670571474,2436,550
1670571476,2444,865
1670571477,2450,57
1670571477,2451,58
1670571478,2453,869
1670571478,2455,516
1670571479,2460,579
1670571485,2485,587
1670571485,2486,113
1670571488,2496,645
1670571488,2498,207
1670571489,2503,257
1670571493,2517,110
1670571494,2523,349
1670571496,2530,75
1670571496,2532,535
1670571499,2547,922
1670571500,2551,457
1670571501,2553,447
1670571504,2566,511
1670571506,2578,516
1670571509,2590,57
1670571509,2591,64
1670571509,2592,75
1670571511,2600,280
1670571512,2606,186
1670571517,2623,496
1670571518,2629,813
1670571519,2630,357
1670571520,2638,504
1670571522,2644,97
1670571523,2650,597
1670571524,2655,42
1670571531,2678,163
1670571532,2680,267
1670571533,2685,496
1670571534,2690,285
1670571537,2703,616
1670571538,2710,569
1670571542,2725,626
1670571545,2737,89
1670571546,2740,86
1670571549,2754,296
1670571549,2755,66
1670571550,2757,928
1670571557,2789,657
1670571557,2790,662
1670571558,2791,789
1670571559,2798,770
1670571562,2809,913
1670571565,2824,530
1670571566,2827,307
1670571566,2829,28
1670571573,2859,575
1670571576,2872,626
1670571578,2881,333
1670571580,2890,85
1670571582,2896,346
1670571583,2900,1212
1670571587,2917,307
1670571587,2919,575
1670571587,2920,110
1670571588,2921,41
1670571590,2932,592
1670571594,2950,183
1670571598,2967,-62
1670571600,2975,608
1670571605,2998,403
1670571607,3007,536
1670571608,3009,56
1670571608,3011,525
1670571609,3015,634
1670571609,3016,210
1670571612,3027,566
1670571613,3030,270
1670571615,3038,243
1670571615,3041,907
1670571617,3050,312
1670571621,3065,229
1670571622,3069,623
1670571622,3071,11
1670571625,3086,672
1670571628,3099,548
1670571634,3122,239
1670571638,3137,543
1670571638,3138,603
1670571639,3145,532
1670571641,3150,595
1670571642,3155,557
1670571643,3159,509
1670571643,3161,77
1670571647,3177,329
1670571651,3195,43
1670571651,3196,587
1670571653,3203,621
1670571653,3206,240
1670571659,3230,568
1670571660,3233,828
1670571661,3240,75
1670571662,3243,507
1670571662,3244,348
1670571663,3246,68
1670571663,3247,524
1670571668,3267,901
1670571669,3272,71
1670571671,3281,111
1670571671,3283,899
1670571677,3305,560
1670571679,3313,630
1670571682,3327,674
1670571682,3328,54
1670571683,3333,592
1670571684,3338,218
1670571686,3345,275
1670571693,3374,760
1670571693,3376,197
1670571694,3378,577
1670571696,3386,793
1670571700,3403,348
1670571701,3408,323
1670571706,3430,710
1670571707,3433,1172
1670571708,3438,617
1670571709,3445,60
1670571710,3449,229
1670571711,3451,271
1670571712,3457,370
1670571713,3458,641
1670571714,3464,395
1670571715,3471,322
1670571717,3477,590
1670571717,3480,711
1670571721,3497,608
1670571722,3499,331
1670571724,3509,93
1670571725,3512,244
1670571727,3519,87
1670571730,3535,314
1670571731,3537,235
1670571732,3543,226
1670571733,3547,241
1670571734,3549,607
1670571737,3563,486
1670571741,3580,165
1670571744,3592,161
1670571745,3600,251
1670571749,3618,130
1670571750,3620,394
1670571750,3622,194
1670571751,3625,196
1670571752,3628,135
1670571755,3645,158
1670571758,3656,176
1670571758,3657,182
1670571761,3670,636
1670571767,3700,531
1670571768,3702,67
1670571773,3726,55
1670571774,3730,475
1670571774,3732,685
1670571775,3738,30
1670571776,3741,592
1670571777,3743,66
1670571779,3752,490
1670571780,3759,73
1670571783,3772,582
1670571785,3780,327
1670571788,3793,261
1670571788,3795,6
1670571789,3798,629
1670571791,3810,122
1670571792,3814,388
1670571793,3819,651
1670571794,3821,64
1670571796,3831,508
1670571797,3835,881
1670571799,3848,299
1670571803,3864,23
1670571804,3869,36
1670571806,3876,24
1670571811,3901,214
1670571811,3902,801
1670571813,3910,254
1670571815,3920,45
1670571817,3928,159
1670571818,3935,58
1670571819,3939,74
1670571822,3950,290
1670571823,3956,46
1670571824,3962,499
1670571829,3984,269
1670571831,3995,72
1670571833,4000,544
1670571834,4009,566
1670571835,4010,411
1670571837,4022,67
1670571839,4033,419
1670571840,4036,113
1670571842,4046,265
1670571842,4047,21
1670571843,4048,24
1670571852,4093,180
1670571853,4098,31
1670571853,4099,323
1670571856,4109,505
1670571872,4182,230
1670571874,4193,633
1670571874,4194,322
1670571875,4196,539
1670571875,4198,235
1670571876,4201,76
1670571876,4202,176
1670571876,4204,68
1670571881,4227,17
1670571883,4232,288
1670571883,4235,671
1670571885,4243,51
1670571887,4254,865
1670571890,4263,64
1670571890,4266,216
1670571890,4267,377
1670571894,4282,10
1670571897,4298,61
1670571898,4304,375
1670571899,4308,104
1670571901,4317,298
1670571902,4319,211
1670571904,4328,1298
1670571905,4332,54
1670571906,4338,739
1670571907,4343,347
1670571913,4369,27
1670571915,4378,54
1670571918,4393,584
1670571920,4400,263
1670571921,4406,102
1670571922,4410,729
1670571922,4411,569
1670571926,4430,836
1670571926,4431,820
1670571927,4433,766
1670571928,4439,810
1670571935,4469,272
1670571937,4475,235
1670571938,4479,47
1670571938,4482,596
1670571940,4490,9
1670571941,4492,89
1670571944,4509,27
1670571944,4510,398
1670571949,4529,-26
1670571949,4530,238
1670571949,4533,5
1670571952,4542,18
1670571954,4550,299
1670571954,4552,4
1670571954,4553,340
1670571958,4568,367
1670571960,4578,540
1670571960,4581,585
1670571963,4592,18
1670571963,4595,281
1670571964,4597,213
1670571964,4599,77
1670571967,4611,327
1670571971,4628,644
1670571975,4643,64
1670571976,4649,274
1670571977,4656,82
1670571979,4664,698
1670571980,4668,400
1670571982,4675,60
1670571982,4676,24
1670571982,4677,325
1670571984,4687,340
1670571991,4713,22
1670571992,4718,39
1670571995,4734,23
1670571996,4739,276
1670571998,4745,29
1670571998,4749,798
1670571999,4750,176
1670572001,4758,173
1670572001,4761,644
1670572001,4762,175
1670572002,4764,84
1670572003,4767,84
1670572005,4776,638
1670572006,4780,159
1670572007,4784,107
1670572007,4787,948
1670572007,4788,684
1670572009,4794,49
1670572010,4800,93
1670572011,4802,334
1670572011,4805,480
1670572019,4840,414
1670572022,4852,376
1670572026,4871,911
1670572026,4873,236
1670572030,4889,105
1670572031,4892,66
1670572031,4894,253
1670572031,4895,64
1670572035,4914,56
1670572045,4938,435
1670572046,4941,836
1670572050,4954,292
1670572052,4962,435
1670572054,4971,242
1670572055,4974,42
1670572055,4976,574
1670572055,4977,235
1670572058,4991,617
1670572060,4999,309
1670572065,5021,34
1670572067,5027,361
1670572067,5030,128
1670572069,5037,546
1670572072,5050,345
1670572072,5052,76
1670572072,5053,29
1670572074,5060,544
1670572078,5078,29
1670572081,5094,67
1670572083,5101,95
1670572084,5106,42
1670572084,5107,473
1670572086,5113,881
1670572089,5126,516
1670572089,5128,71
1670572090,5134,319
1670572096,5160,18
1670572097,5165,87
1670572100,5178,270
1670572101,5182,1079
1670572105,5200,10
1670572106,5208,187
1670572111,5231,55
1670572112,5234,671
1670572112,5235,629
1670572113,5239,57
1670572113,5240,661
1670572114,5244,97
1670572119,5266,565
1670572124,5289,218
1670572127,5302,494
1670572131,5318,68
1670572133,5329,390
1670572137,5345,42
1670572137,5348,568
1670572140,5359,20
1670572140,5360,272
1670572141,5363,444
1670572144,5380,493
1670572145,5384,83
1670572149,5404,79
1670572150,5406,622
1670572153,5420,220
1670572154,5425,242
1670572156,5439,588
1670572157,5440,351
1670572157,5442,104
1670572158,5447,470
1670572164,5475,-9
1670572166,5484,342
1670572168,5491,12
1670572169,5495,193
1670572170,5501,71
1670572171,5507,377
1670572173,5512,442
1670572173,5515,35
1670572174,5517,48
1670572177,5532,61
1670572179,5541,32
1670572181,5549,900
1670572185,5566,934
1670572186,5571,551
1670572186,5573,445
1670572189,5585,536
1670572189,5587,186
1670572191,5593,242
1670572193,5605,53
1670572195,5610,322
1670572197,5620,83
1670572200,5630,71
1670572204,5647,383
1670572207,5658,560
1670572208,5660,374
1670572209,5664,276
1670572211,5676,283
1670572212,5679,113
1670572220,5720,943
1670572221,5723,-41
1670572222,5727,882
1670572225,5741,243
1670572227,5752,400
1670572229,5759,220
1670572231,5766,310
1670572233,5776,469
1670572233,5779,176
1670572234,5784,430
1670572236,5789,3
1670572237,5795,126
1670572239,5807,479
1670572240,5808,408
1670572243,5825,498
1670572244,5828,198
1670572246,5835,321
1670572249,5847,324
1670572252,5862,601
1670572252,5864,910
1670572254,5871,646
1670572256,5881,62
1670572258,5889,512
1670572259,5891,49
1670572259,5893,246
1670572260,5898,-59
1670572262,5907,604
1670572264,5917,60
1670572264,5918,18
1670572267,5928,55
1670572268,5932,237
1670572268,5933,634
1670572272,5952,60
1670572273,5957,289
1670572274,5959,276
1670572274,5963,270
1670572277,5972,13
1670572281,5990,75
1670572286,6010,392
1670572287,6015,283
1670572289,6024,538
1670572291,6030,15
1670572291,6031,630
1670572291,6032,101
1670572292,6035,428
1670572293,6038,611
1670572298,6060,448
1670572302,6077,571
1670572302,6078,699
1670572303,6082,423
1670572304,6087,366
1670572305,6094,299
1670572307,6103,250
1670572308,6105,615
1670572310,6115,578
1670572311,6121,326
1670572312,6123,863
1670572313,6129,98
1670572314,6131,342
1670572314,6133,22
1670572317,6145,-41
1670572317,6147,190
1670572318,6149,566
1670572323,6172,328
1670572325,6181,856
1670572325,6184,292
1670572329,6200,-18
1670572331,6210,378
1670572331,6211,266
1670572332,6213,-31
1670572333,6219,251
1670572335,6225,616
1670572338,6232,277
1670572339,6237,1050
1670572340,6244,640
1670572342,6250,-66
1670572345,6263,573
1670572347,6270,273
1670572352,6289,601
1670572356,6309,292
1670572357,6312,282
1670572358,6316,437
1670572358,6317,141
1670572360,6324,256
1670572364,6341,178
1670572366,6352,389
1670572369,6363,-78
1670572370,6370,586
1670572371,6376,326
1670572377,6400,216
1670572382,6423,295
1670572387,6447,650
1670572389,6455,-33
1670572390,6459,327
1670572393,6472,254
1670572395,6483,393
1670572396,6487,627
1670572398,6495,85
1670572398,6496,323
1670572399,6500,3
1670572401,6509,1089
1670572401,6510,569
1670572403,6520,268
1670572404,6521,285
1670572404,6522,709
1670572405,6530,387
1670572406,6534,301
1670572410,6550,176
1670572416,6574,565
1670572417,6578,81
1670572417,6580,-43
1670572417,6581,436
1670572418,6584,373
1670572420,6593,-53
1670572420,6594,-95
1670572422,6603,-74
1670572423,6606,436
1670572425,6616,234
1670572426,6621,204
1670572434,6657,252
1670572436,6666,369
1670572436,6668,283
1670572437,6672,465
1670572438,6678,290
1670572439,6681,234
1670572440,6688,648
1670572441,6691,310
1670572442,6696,619
1670572443,6699,391
1670572444,6707,306
1670572445,6711,327
1670572446,6715,434
1670572448,6725,228
1670572449,6726,598
1670572451,6738,368
1670572452,6742,382
1670572454,6749,273
1670572454,6753,441
1670572457,6764,503
1670572459,6776,387
1670572463,6792,93
1670572468,6817,8
1670572471,6832,567
1670572473,6840,92
1670572474,6846,231
1670572475,6850,329
1670572476,6854,99
1670572478,6862,226
1670572479,6868,369
1670572479,6869,49
1670572483,6886,68
1670572485,6895,4
1670572487,6901,334
1670572488,6909,75
1670572489,6912,210
1670572490,6916,66
1670572492,6926,654
1670572494,6934,235
1670572494,6937,260
1670572497,6951,361
1670572498,6955,566
1670572500,6963,291
1670572501,6966,101
1670572502,6972,232
1670572506,6990,95
1670572506,6992,622
1670572510,7010,220
1670572511,7014,397
1670572512,7017,350
1670572515,7032,323
1670572516,7035,222
1670572517,7039,-16
1670572518,7046,226
1670572521,7059,255
1670572522,7065,377
1670572526,7079,456
1670572528,7091,287
1670572530,7098,53
1670572531,7106,237
1670572533,7114,250
1670572533,7115,416
1670572534,7120,499
1670572535,7124,-57
1670572538,7137,298
1670572539,7141,199
1670572542,7155,905
1670572545,7167,368
1670572545,7168,339
1670572547,7175,362
1670572548,7183,43
1670572550,7189,-6
1670572551,7195,619
1670572553,7202,636
1670572553,7204,494
1670572555,7213,330
1670572556,7215,455
1670572556,7216,255
1670572560,7235,190
1670572561,7238,210
1670572563,7247,283
1670572566,7260,361
1670572568,7271,20
1670572569,7274,288
1670572571,7284,-35
1670572575,7300,394
1670572577,7311,282
1670572578,7314,71
1670572581,7329,243
1670572583,7339,266
1670572584,7340,262
1670572585,7345,387
1670572585,7346,254
1670572586,7351,318
1670572586,7353,886
1670572587,7357,358
1670572588,7358,226
1670572588,7359,52
1670572591,7374,50
1670572592,7381,309
1670572593,7382,16
1670572594,7386,677
1670572594,7388,15
1670572596,7397,201
1670572597,7401,215
1670572597,7404,313
1670572603,7430,4
1670572603,7431,330
1670572605,7440,204
1670572606,7443,590
1670572606,7447,328
1670572607,7450,507
1670572610,7460,117
1670572610,7461,372
1670572610,7462,602
1670572611,7463,156
1670572612,7468,-23
1670572613,7474,54
1670572614,7478,324
1670572614,7480,42
1670572619,7496,332
1670572620,7502,197
1670572620,7503,218
1670572622,7511,204
1670572623,7517,-35
1670572625,7522,81
1670572627,7530,288
1670572628,7537,518
1670572630,7547,537
1670572634,7565,247
1670572636,7573,299
1670572641,7596,219
1670572643,7603,501
1670572644,7609,368
1670572645,7612,598
1670572654,7643,380
1670572655,7644,582
1670572658,7660,195
1670572659,7661,446
1670572661,7671,300
1670572662,7674,451
1670572663,7676,387
1670572665,7687,91
1670572667,7693,59
1670572668,7696,883
1670572669,7700,453
1670572673,7716,509
1670572673,7718,405
1670572674,7719,643
1670572675,7723,338
1670572675,7726,324
1670572676,7728,563
1670572677,7731,336
1670572679,7742,520
1670572680,7746,281
1670572683,7757,27
1670572684,7760,332
1670572689,7780,193
1670572691,7788,460
1670572693,7798,258
1670572693,7799,70
1670572696,7810,299
1670572701,7833,212
1670572702,7838,261
1670572706,7855,348
1670572710,7872,388
1670572711,7878,229
1670572711,7880,412
1670572716,7899,322
1670572716,7900,268
1670572717,7904,69
1670572718,7908,541
1670572722,7926,33
1670572724,7932,388
1670572724,7933,56
1670572733,7975,244
1670572735,7983,-70
1670572737,7991,238
1670572737,7992,236
1670572738,7998,415
