,Step,Value
0,5,14.214625358581545
1,18,14.28028271198273
2,24,14.285682350516323
3,40,14.270563333600167
4,42,14.287017724039709
5,45,14.335501592176103
6,53,14.320763290338576
7,56,14.315514859667218
8,71,14.346218932097397
9,74,14.388200949314351
10,94,14.414819772372345
11,102,14.415222365710191
12,106,14.440348287878223
13,126,14.434312227324146
14,139,14.466781817615747
15,155,14.456610989696797
16,158,14.509054478174827
17,167,14.507287542308916
18,178,14.492130021337788
19,183,14.48066161213686
20,185,14.468982643561345
21,186,14.457791743023593
22,190,14.441328117903751
23,207,14.430047299572228
24,229,14.473643189249293
25,234,14.496595207601752
26,249,14.549288890194115
27,255,14.557379571521341
28,260,14.587976252917885
29,267,14.58585808605454
30,271,14.614622683334838
31,273,14.620056125475415
32,292,14.594746233909012
33,308,14.65939684279684
34,310,14.653034925759675
35,318,14.65604926735097
36,330,14.652089351634027
37,339,14.6749324300376
38,347,14.65675853063613
39,363,14.683611733298502
40,367,14.732203981944021
41,421,14.730791091878967
42,422,14.752428827245987
43,439,14.779760557087418
44,442,14.772506046179727
45,445,14.829945739154393
46,460,14.848328902685793
47,463,14.865683518243166
48,464,14.877943178197116
49,474,14.901391320506203
50,491,14.93710818172899
51,493,14.93984718134006
52,514,14.966532089262705
53,517,15.016156082411362
54,531,15.027385373944496
55,536,14.99648355735767
56,563,15.006780089308432
57,573,14.986999327404066
58,579,15.005377071092973
59,581,15.05193059574117
60,586,15.096068487623304
61,587,15.133871436048226
62,602,15.169713357020452
63,620,15.194397197995968
64,622,15.240070500473395
65,634,15.258541578558797
66,641,15.236469852263903
67,642,15.228488000629842
68,644,15.220416086749738
69,647,15.202445109831615
70,649,15.242521541661606
71,661,15.277035347680105
72,671,15.291420243878717
73,683,15.297034694935935
74,688,15.285884709373242
75,714,15.282194982329061
76,718,15.258631631242489
77,722,15.306402565722385
78,723,15.286116900321142
79,730,15.261050837799822
80,739,15.275910906868269
81,743,15.290022284798527
82,747,15.30009110953176
83,752,15.296280792800934
84,756,15.302607082318374
85,765,15.339683467225386
86,769,15.315933925316505
87,771,15.29633896161491
88,773,15.282201908492322
89,780,15.316369369179963
90,785,15.295875297564471
91,787,15.341612622584217
92,792,15.40124227843492
93,794,15.458189371333518
94,798,15.506878544182051
95,802,15.481692374193685
96,808,15.48901612057467
97,809,15.51427356224963
98,832,15.530878830180567
99,836,15.549648300394288
100,869,15.536568409112043
101,876,15.569245188114456
102,882,15.573181856308405
103,896,15.607550615758553
104,900,15.596737718102734
105,907,15.617951913118176
106,909,15.6422312045322
107,915,15.612954746614397
108,917,15.620601957515724
109,931,15.621756221402157
110,932,15.609824531893658
111,942,15.62057049895587
112,945,15.609556612830719
113,954,15.652035849267298
114,958,15.674109913795375
115,962,15.691318740447102
116,971,15.681463292489191
117,972,15.67646950065443
118,978,15.715499939634924
119,979,15.73226770818626
120,984,15.739759762437078
121,996,15.70622305488008
122,1002,15.730334037078826
123,1005,15.732727860973021
124,1014,15.776659789371402
125,1025,15.796687861655624
126,1044,15.80186217533807
127,1057,15.849949841695265
128,1063,15.896546611957005
129,1066,15.889309152487307
130,1068,15.899921486577165
131,1072,15.86388684019622
132,1078,15.870029299076904
133,1083,15.861756699654885
134,1093,15.847487817890007
135,1099,15.85900894088857
136,1104,15.855052202611128
137,1114,15.888889458001271
138,1119,15.889120003272605
139,1156,15.907516943997209
140,1160,15.88573594058368
141,1161,15.879747760186488
142,1162,15.860010533760434
