,Step,Value
83,752,15.58456462505431
84,756,15.74363843358355
85,765,15.72393248965338
86,769,15.600588802324234
87,771,15.701078031411694
88,773,15.65487013007193
89,780,15.589915905070923
90,785,15.52340673709993
91,787,15.45881396708053
92,792,15.535462539681403
93,794,15.700638667725862
94,798,15.745243628717699
95,802,15.79285707377565
96,808,15.905005796842792
97,809,15.982491183606992
98,832,15.920125141076495
99,836,15.990979698121423
100,869,16.00106946804772
101,876,15.942194216395054
102,882,15.886021725945522
103,896,15.861400293082283
104,900,15.800506139999133
105,907,15.736481676979146
106,909,15.69527096062144
107,915,15.631441443112738
108,917,15.60376259410916
109,931,15.768436310111632
110,932,15.73616183487007
111,942,15.670637522941888
112,945,15.6830695510407
113,954,15.699967022666131
114,958,15.654981325228805
115,962,15.5840846465756
116,971,15.700541956263542
117,972,15.741547975075854
118,978,15.869173040124792
119,979,15.840393182583044
120,984,15.879010433246881
121,996,15.963364550181424
122,1002,15.978626141838884
123,1005,15.961112885353138
124,1014,15.916246412438195
125,1025,16.01359069650406
126,1044,16.004235637553002
127,1057,15.93381761214726
128,1063,15.918498626897199
129,1066,15.902924870980637
130,1068,15.994147341326908
131,1072,15.936724464468332
132,1078,15.850598450627777
133,1083,15.843139640098988
134,1093,15.875899161717602
135,1099,15.910936641373556
136,1104,15.985102126594326
137,1114,15.926742987902005
138,1119,16.005308438251376
139,1156,15.931597534855857
140,1160,15.933473534787876
141,1161,15.897474153540845
142,1162,15.905198791531273
143,1180,15.953554401189836
144,1192,15.923836708273177
145,1193,15.885910032517351
146,1199,15.832536568002109
147,1206,15.77429749315008
148,1232,15.749664542665977
149,1234,15.750718795828652
150,1244,15.87547497946705
151,1255,15.942831900854511
152,1258,15.910937847742549
153,1261,16.052242823334154
154,1281,16.028859089627474
155,1287,16.09965388825269
156,1294,16.212865736117152
157,1300,16.211891135691513
158,1310,16.14678285027183
159,1316,16.097459331828023
160,1319,16.204500079322433
161,1330,16.12516347205192
162,1333,16.081317830183195
163,1336,16.046795545740633
164,1337,15.990797525960264
165,1385,16.12815315967682
166,1388,16.069376109041343
167,1391,15.997841746574764
168,1392,15.916168596742718
169,1414,16.01511355296832
170,1426,16.04759640976676
171,1428,16.110224939930028
172,1432,16.122401544091005
173,1436,16.170266707393733
174,1440,16.18917982935022
175,1465,16.100381142361318
176,1466,16.04209279556826
177,1477,15.970444032990304
178,1485,15.93922040344844
179,1489,15.909500351080162
180,1491,15.92403109428504
181,1508,16.01081579320505
182,1523,15.97823222788018
183,1527,15.927170634109858
184,1552,15.85766796361232
185,1568,15.906372789381747
186,1569,15.895298200130402
187,1584,15.850162384648575
188,1588,15.847658390503495
189,1597,15.963816212696447
190,1604,16.038584004778695
191,1605,15.990760263151792
192,1618,15.910571479467668
193,1627,15.86484315109512
194,1632,15.952258879899789
195,1637,15.997529905281192
196,1640,15.970374705387256
197,1645,16.092953216891836
198,1648,16.07718662749535
199,1660,16.012082359770414
200,1668,16.113502768233626
201,1675,16.079843182438356
202,1682,16.02512999898422
203,1691,15.96902340495844
204,1695,15.896792770609022
205,1696,15.804259325946497
206,1697,15.744945484703246
207,1699,15.814914643477401
208,1702,15.837399805148717
209,1709,15.771530148776636
210,1718,15.691633540393763
211,1728,15.72556638198825
212,1732,15.719870717720413
213,1734,15.707534972652327
214,1737,15.777506291235195
215,1742,15.811623354617902
216,1745,15.848663684733252
217,1746,15.885178400666986
218,1747,15.892120898317648
219,1766,15.884644204361202
220,1775,15.947260261300144
221,1781,16.101975946881943
222,1788,16.188976021765598
223,1789,16.16171341224088
224,1798,16.237749347429506
225,1805,16.27507935724549
226,1817,16.316919519004053
227,1826,16.335470942258
228,1830,16.39770466594639
229,1840,16.357010309083137
230,1844,16.31057717101597
231,1853,16.30847488298175
232,1866,16.339329162480002
233,1869,16.332477678365283
234,1875,16.335225082908167
235,1877,16.268102078247452
236,1911,16.250152703471986
237,1917,16.26470959038338
238,1934,16.262123788558014
239,1936,16.282169925458202
240,1938,16.228947858021787
241,1944,16.23005302042948
242,1947,16.225322497283468
243,1949,16.3507549574815
244,1967,16.294544241976755
245,1981,16.381858977149083
246,1983,16.457410584088997
247,2001,16.52384423061175
248,2005,16.651801652083186
249,2013,16.68315807645402
250,2030,16.675917067483667
251,2036,16.776311883158897
252,2060,16.832394261354672
253,2072,16.86650256339571
254,2073,16.823689957428172
255,2076,16.856043254384176
256,2077,16.9419595811828
257,2079,16.943248873646244
258,2081,16.937037381315196
259,2085,16.851101664016785
260,2089,16.81127163652055
261,2094,16.785647739389262
262,2096,16.745392086897812
263,2111,16.802707948061244
264,2145,16.899406365708387
265,2149,16.859709143028468
266,2151,16.90176190296607
267,2156,16.911613531844544
268,2165,17.00406739597872
269,2173,17.011770095935017
270,2177,16.911989897109926
271,2187,16.93998238405039
272,2189,16.849816408933684
273,2191,16.758360335848614
274,2192,16.691827271686734
275,2196,16.73149542298312
276,2199,16.767576294901353
277,2207,16.830963992912736
278,2211,16.787539488951957
279,2225,16.842030709386627
280,2231,16.92118363989521
281,2236,17.02312518463668
282,2237,17.106504282331766
283,2239,17.19913545673912
284,2242,17.278760341144775
285,2244,17.33338063790875
286,2246,17.36739956161803
287,2247,17.343068853095378
288,2254,17.31415421583204
289,2257,17.233391078050392
290,2262,17.266774695477686
291,2281,17.294489221120998
292,2291,17.211343722305305
293,2297,17.14324161687303
294,2303,17.188856416216808
295,2307,17.255064282609773
296,2308,17.183258469753238
297,2319,17.11200341525669
298,2320,17.097670135383098
299,2335,17.048260946247733
300,2345,17.110148006640266
301,2354,17.109579388007305
302,2371,17.124117126355202
303,2389,17.20297964902623
304,2390,17.29629735771986
305,2392,17.178779497137782
306,2402,17.222005401157855
307,2406,17.234288011621643
308,2425,17.19561240301894
309,2436,17.12739732415668
310,2444,17.065162872098487
311,2450,17.004681631669108
312,2451,17.062570392505737
313,2453,17.066056082230656
314,2455,17.076289095899426
315,2460,16.987796737876835
316,2485,16.92766704450656
317,2486,16.96146635754347
318,2496,16.88595483561786
319,2498,16.98221059037921
320,2503,17.022036515953904
321,2517,17.06937069731055
322,2523,17.0046513061082
323,2530,16.889676588514686
324,2532,16.844402674815477
325,2547,16.93949224260806
326,2551,16.90347738607155
327,2553,16.89613979880655
328,2566,16.918157142703258
329,2578,16.814266813703412
330,2590,16.758284989851564
331,2591,16.744982369753643
332,2592,16.81702785543709
333,2600,16.84372096572097
334,2606,16.815468442460876
335,2623,16.840368897026426
336,2629,16.827020278288057
337,2630,16.787749304472026
338,2638,16.72593775600942
339,2644,16.775906497685288
340,2650,16.783424788217694
341,2655,16.833917954182645
342,2678,16.84181049332409
343,2680,16.84132666013755
344,2685,16.810763130915625
345,2690,16.827768156142806
346,2703,16.739148893856804
347,2710,16.77151431038281
348,2725,16.63471713549945
349,2737,16.667969950542457
350,2740,16.66276863973486
351,2754,16.717051680718573
352,2755,16.769601465828515
353,2757,16.716635839326916
354,2789,16.803082368736337
355,2790,16.82587598925403
356,2791,16.861248978524475
357,2798,16.86571008190513
358,2809,16.91021821925846
359,2824,16.928858232268844
360,2827,16.82207579560908
361,2829,16.940362842730554
362,2859,16.850215440172327
363,2872,16.915635502149915
364,2881,16.957774498459816
365,2890,16.858138354839376
366,2896,16.806420064511624
367,2900,16.83249157270846
368,2917,16.768021583310542
369,2919,16.73086929102419
370,2920,16.722312993749853
371,2921,16.667741410057353
372,2932,16.63000675981655
373,2950,16.725617252979117
374,2967,16.693396077097407
375,2975,16.63050993171804
376,2998,16.705788402513992
377,3007,16.657198161198796
378,3009,16.60330847358201
379,3011,16.61777010253186
380,3015,16.592254072516415
381,3016,16.516767653081185
382,3027,16.46293368179805
383,3030,16.504430076852874
384,3038,16.457223852656934
385,3041,16.508159732019738
386,3050,16.55825233245146
387,3065,16.54645856455714
388,3069,16.465196873773337
389,3071,16.53486473968051
390,3086,16.499963402444983
391,3099,16.488169519330754
392,3122,16.35376339446612
393,3137,16.352389533803596
394,3138,16.480049021650345
395,3145,16.40587024926724
396,3150,16.2948586990895
397,3155,16.348553602882248
398,3159,16.317074966001897
399,3161,16.37645163613787
400,3177,16.40524222627194
401,3195,16.381198494724135
402,3196,16.393743940857995
403,3203,16.36058077262598
404,3206,16.414335215989215
405,3230,16.384188531785366
406,3233,16.39580157628037
407,3240,16.414160020072444
408,3243,16.39278108935143
409,3244,16.46452285386051
410,3246,16.529116328066465
411,3247,16.562931378593536
412,3267,16.607417198733227
413,3272,16.664478596850962
414,3281,16.70012571035505
415,3283,16.71906797271008
416,3305,16.78255485403214
417,3313,16.73453620847569
418,3327,16.643926697477028
419,3328,16.57204099229235
420,3333,16.507152264720258
421,3338,16.546586415634177
422,3345,16.4971006849953
423,3374,16.493977972045364
424,3376,16.430972078156728
425,3378,16.380978103802533
426,3386,16.4713876964493
427,3403,16.449089404679007
428,3408,16.397081146633504
429,3430,16.410828326980635
430,3433,16.498038537662907
431,3438,16.530333625835627
432,3445,16.62051004075393
433,3449,16.715537049603377
434,3451,16.793216785028932
435,3457,16.72144020119853
436,3458,16.82458367168175
437,3464,16.803093291278206
438,3471,16.745153242240313
439,3477,16.72392396056895
440,3480,16.715028305820983
441,3497,16.67511410091949
442,3499,16.664103242166618
443,3509,16.629682471416288
444,3512,16.59582984181646
445,3519,16.55496994971103
446,3535,16.619081721915077
447,3537,16.603971626608264
448,3543,16.55562611223575
449,3547,16.49704590352445
450,3549,16.44494260943511
451,3563,16.340984126703017
452,3580,16.397948851489176
453,3592,16.377033411328327
454,3600,16.31857129640973
455,3618,16.373422722459992
456,3620,16.297840003185552
457,3622,16.332178067040957
458,3625,16.468852384162382
459,3628,16.50715276202411
460,3645,16.48072750817577
461,3656,16.41203821466131
462,3657,16.384177318176054
463,3670,16.35539591016159
464,3700,16.430366549679327
465,3702,16.404705467943817
466,3726,16.545284941272605
467,3730,16.57576138375479
468,3732,16.547826144062224
469,3738,16.487024187125353
470,3741,16.4347495744256
471,3743,16.42327303712364
472,3752,16.46413496106391
473,3759,16.508754930429014
474,3772,16.49245699786301
475,3780,16.530780136872927
476,3793,16.480808201196705
477,3795,16.42826149871995
478,3798,16.396384203917872
479,3810,16.52384689474302
480,3814,16.46457326459662
481,3819,16.487181654252268
482,3821,16.566174797512737
483,3831,16.52638009098756
484,3835,16.610251442733734
485,3848,16.66609147883546
486,3864,16.691908898311766
487,3869,16.8081286603154
488,3876,16.786053811710985
489,3901,16.770359311467033
490,3902,16.739957877586495
491,3910,16.685254475020283
492,3920,16.686179657809998
493,3928,16.661257772040656
494,3935,16.77534109031209
495,3939,16.84295740340772
496,3950,16.738248893356012
497,3956,16.782502001369025
498,3962,16.76570104514986
499,3984,16.717065983497765
500,3995,16.793577131448796
501,4000,16.922538909128512
502,4009,16.851793282440713
503,4010,16.766076754586543
504,4022,16.808947779922327
505,4033,16.898737695803415
506,4036,16.918126567042165
507,4046,16.875564705223574
508,4047,16.888978655210444
509,4048,16.913750815277496
510,4093,16.960887632763612
511,4098,16.94694427350492
512,4099,16.84538541983585
513,4109,16.799155231358146
514,4182,16.831548856659133
515,4193,16.761347634845905
516,4194,16.855927731998065
517,4196,16.900592235210095
518,4198,16.94684230039715
519,4201,16.89240742157159
520,4202,16.883330511469588
521,4204,16.873276834389014
522,4227,16.85735497284757
523,4232,16.786545824187705
524,4235,16.872760760349077
525,4243,16.931009303284192
526,4254,16.979237723338212
527,4263,16.92701540419148
528,4266,16.850821188972798
529,4267,16.82074208020718
530,4282,16.80552848166428
531,4298,16.85831262928098
532,4304,16.779144355071047
533,4308,16.796237135180053
534,4317,16.83734972970753
535,4319,16.951585390551624
536,4328,16.881753690703903
537,4332,16.899139699334047
538,4338,16.88893740556337
539,4343,16.84295652102548
540,4369,16.858818539911127
541,4378,16.938990862072373
542,4393,16.84989561482336
543,4400,16.860517564975833
544,4406,16.88239694340617
545,4410,16.757452478146487
546,4411,16.831290369852436
547,4430,16.9064642515745
548,4431,16.832286537032456
549,4433,16.834672096474
550,4439,16.769452150823366
551,4469,16.791970702811838
552,4475,16.87769993503247
553,4479,16.809650258862018
554,4482,16.67580612966195
555,4490,16.662976248686682
556,4492,16.58910957834507
557,4509,16.504539576488238
558,4510,16.402954833683403
559,4529,16.344091420071834
560,4530,16.305270584870826
561,4533,16.207695302088634
562,4542,16.297340180179393
563,4550,16.36280905147688
564,4552,16.316476497496204
565,4553,16.363687061911257
566,4568,16.3580349228045
567,4578,16.333882035825237
568,4581,16.280778194323684
569,4592,16.37841712768315
570,4595,16.338953072035586
571,4597,16.42499709664709
572,4599,16.46727625179403
573,4611,16.437772670528915
574,4628,16.480579525941508
575,4643,16.444863285858325
576,4649,16.378680115996307
577,4656,16.42947923757236
578,4664,16.479272718686346
579,4668,16.489845405724736
580,4675,16.431557688044588
581,4676,16.459971328571964
582,4677,16.482781878731956
583,4687,16.560360456889708
584,4713,16.574959261993254
585,4718,16.523625290185347
586,4734,16.547389773862754
587,4739,16.477680023768677
588,4745,16.545477172155916
589,4749,16.621962123325734
590,4750,16.624499984479176
591,4758,16.578833856636468
592,4761,16.50840049172356
593,4762,16.48437061519943
594,4764,16.54485900364664
595,4767,16.495404599715588
596,4776,16.583883215259572
597,4780,16.638724150985936
598,4784,16.729857921532133
599,4787,16.834647375930683
600,4788,16.852172433887652
601,4794,16.835245176493224
602,4800,16.796832400882316
603,4802,16.886338597229965
604,4805,16.807070315868746
605,4840,16.882242202366584
606,4852,16.764748698807452
607,4871,16.855080871384146
608,4873,16.87430970560477
609,4889,16.986465594686305
610,4892,16.916350409900694
611,4894,16.942404263322086
612,4895,16.951965784055574
613,4914,16.9771998399788
614,4938,16.943039134239093
615,4941,17.061923881839746
616,4954,17.109894834353987
617,4962,17.127566893173032
618,4971,17.14317441218861
619,4974,17.15329889953797
620,4976,17.090095216064437
621,4977,17.141065358839533
622,4991,17.16092178453578
623,4999,17.26034367655228
624,5021,17.17277070916055
625,5027,17.1514605523323
626,5030,17.264133973579646
627,5037,17.229772058389532
628,5050,17.167937192312078
629,5052,17.067359123835708
630,5053,17.01061444516201
631,5060,16.98246438762974
632,5078,17.000258378702924
633,5094,17.08131755132108
634,5101,17.043427717082587
635,5106,17.07318651220343
636,5107,17.148281774092585
637,5113,17.205975474995288
638,5126,17.244126722885355
639,5128,17.325352541644957
640,5134,17.284721974021927
641,5160,17.31190189344562
642,5165,17.23572223473738
643,5178,17.213390606471055
644,5182,17.30564852220046
645,5200,17.395456269149655
646,5208,17.41622929528156
647,5231,17.427997227467618
648,5234,17.394086950403068
649,5235,17.428522449957423
650,5239,17.477889075798018
651,5240,17.364144549674844
652,5244,17.362417577719395
653,5266,17.437242836651322
654,5289,17.501573436598203
655,5302,17.42620075198583
656,5318,17.34630864469803
657,5329,17.310399999972258
658,5345,17.241262543192647
659,5348,17.26244222530795
660,5359,17.211237653913642
661,5360,17.14231182093885
662,5363,17.171226971945707
663,5380,17.22271287001847
664,5384,17.18667345541821
665,5404,17.139314690462353
666,5406,17.07820925935588
667,5420,17.045497624744897
668,5425,16.96665229923847
669,5439,16.92322944424913
670,5440,16.95925261542964
671,5442,16.974032082293625
672,5447,17.060617045761518
673,5475,17.005790763120856
674,5484,17.040643843157167
675,5491,17.124497429152964
676,5495,17.077741298764824
677,5501,17.050394509242118
678,5507,17.020524006212728
679,5512,16.92482332482575
680,5515,16.81766266732219
681,5517,16.895802513899678
682,5532,16.86780934962508
683,5541,16.80041744589033
684,5549,16.706727724507864
685,5566,16.644104612564753
686,5571,16.68175481154885
687,5573,16.591703728727165
688,5585,16.633983436984984
689,5587,16.551355713807194
690,5593,16.562387069473893
691,5605,16.490006660121256
692,5610,16.52404138797956
693,5620,16.616302602087842
694,5630,16.528152372058614
695,5647,16.494176615809796
696,5658,16.38009148479246
697,5660,16.308194982005364
698,5664,16.32213717205729
699,5676,16.39774371814849
700,5679,16.36889936613441
701,5720,16.47227320038853
702,5723,16.465186317923088
703,5727,16.407635759012166
704,5741,16.417211291005998
705,5752,16.459600195171912
706,5759,16.515014818139505
707,5766,16.435394275205553
708,5776,16.454232730572677
709,5779,16.58430361766466
710,5784,16.50832443203735
711,5789,16.61060390510883
712,5795,16.60128461841731
713,5807,16.671403144259468
714,5808,16.572620666755835
715,5825,16.648416897101253
716,5828,16.593887392741838
717,5835,16.65033306296345
718,5847,16.606234608521962
719,5862,16.524241209082653
720,5864,16.576091758335497
721,5871,16.6795619237588
722,5881,16.705977690986177
723,5889,16.83055689397237
724,5891,16.84609473917676
725,5893,16.838142292308284
726,5898,16.738730766117968
727,5907,16.695058506912314
728,5917,16.63721522481554
729,5918,16.600869338248124
730,5928,16.618511008192648
731,5932,16.677063298937952
732,5933,16.80151030849282
733,5952,16.81762658561392
734,5957,16.944366260555324
735,5959,16.813505911711548
736,5963,16.773811401447585
737,5972,16.691401343487318
738,5990,16.654229880438496
739,6010,16.634124376832357
740,6015,16.729149280696703
741,6024,16.78661545000695
742,6030,16.70951809022685
743,6031,16.673532772043675
744,6032,16.639935817575065
745,6035,16.73472461800901
746,6038,16.807721661176885
747,6060,16.88069300352041
748,6077,16.795054747831124
749,6078,16.69068028515149
750,6082,16.65025089831937
751,6087,16.7176873752829
752,6094,16.75526981408894
753,6103,16.727745021211696
754,6105,16.774292415514733
755,6115,16.751901429757527
756,6121,16.76121120506092
757,6123,16.665857463220068
758,6129,16.601703282594986
759,6131,16.555527250838658
760,6133,16.597890322626917
761,6145,16.67136328005014
762,6147,16.676182356689438
763,6149,16.781083227775788
764,6172,16.748796332186927
765,6181,16.70005711435631
766,6184,16.78454544213532
767,6200,16.721685718745427
768,6210,16.712461898562992
769,6211,16.688149280043113
770,6213,16.81294804000251
771,6219,16.886701533102475
772,6225,16.86421720083904
773,6232,16.86664353914729
774,6237,16.91620630751923
775,6244,17.00436987479396
776,6250,17.082596256106843
777,6263,17.003882712861348
778,6270,16.962540360441288
779,6289,16.97536307425511
780,6309,17.08950883347554
781,6312,17.178444262666883
782,6316,17.233251119629546
783,6317,17.257187508194733
784,6324,17.144389070048003
785,6341,17.23993129794733
786,6352,17.253404153736064
787,6363,17.209860239703758
788,6370,17.120211333227903
789,6376,17.10592998204271
790,6400,17.193655706394114
791,6423,17.200706912844595
792,6447,17.238143117484768
793,6455,17.25020433941998
794,6459,17.298444131588102
795,6472,17.31409750244587
796,6483,17.243599065031624
797,6487,17.242988475121184
798,6495,17.284394230769486
799,6496,17.326201476518712
800,6500,17.34093125232745
801,6509,17.299239692874867
802,6510,17.363287653314618
803,6520,17.288256794288213
804,6521,17.238754137108177
805,6522,17.23498775102866
806,6530,17.25041389153426
807,6534,17.17631066021278
808,6550,17.260864436229802
809,6574,17.192898993002586
810,6578,17.14850825398055
811,6580,17.17762266946482
812,6581,17.242399200592313
813,6584,17.19592381134402
814,6593,17.150648142145204
815,6594,17.11205452145517
816,6603,17.177597414374798
817,6606,17.170130188953554
818,6616,17.279044371548203
819,6621,17.341091062246527
820,6657,17.397287837115076
821,6666,17.279885463913462
822,6668,17.209579579958675
823,6672,17.225935092979253
824,6678,17.16372912827754
825,6681,17.248025551141655
826,6688,17.29343497980567
827,6691,17.30462390244839
828,6696,17.34032173801411
829,6699,17.393588869021915
830,6707,17.32724831405561
831,6711,17.44604205129883
832,6715,17.418065656820644
833,6725,17.425430022825154
834,6726,17.466562289905603
835,6738,17.489619372766924
836,6742,17.409287318828188
837,6749,17.406183150924594
838,6753,17.46612567229165
839,6764,17.397822477579567
840,6776,17.443824450273453
841,6792,17.381706210589623
842,6817,17.381966296981368
843,6832,17.34643108192363
844,6840,17.4039014317567
845,6846,17.483547562492106
846,6850,17.562080997157214
847,6854,17.48600206433701
848,6862,17.452055051036293
849,6868,17.566721466241788
850,6869,17.636742955034403
851,6886,17.591693641143923
852,6895,17.521180401687907
853,6901,17.648378329444277
854,6909,17.522849088482058
855,6912,17.586509677663308
856,6916,17.65270921725602
857,6926,17.588402068234437
858,6934,17.593870814339155
859,6937,17.552664334698406
860,6951,17.505482433012627
861,6955,17.53238618971045
862,6963,17.499140457054505
863,6966,17.583999345755743
864,6972,17.560707561635162
865,6990,17.59653657273227
866,6992,17.533330347234017
867,7010,17.47426498469274
868,7014,17.552917747767044
869,7017,17.499922659218306
870,7032,17.48961140988925
871,7035,17.4218062695508
872,7039,17.45614892559709
873,7046,17.42661373941873
874,7059,17.345741569026867
875,7065,17.36888383014049
876,7079,17.380746762058525
877,7091,17.294489822309707
878,7098,17.289728205137372
879,7106,17.350234769645446
880,7114,17.28532287309041
881,7115,17.231095721187145
882,7120,17.249567927370528
883,7124,17.14729537379334
884,7137,17.260407276560233
885,7141,17.318054112428392
886,7155,17.369562875994397
887,7167,17.279878543410476
888,7168,17.26986669984273
889,7175,17.304262577304932
890,7183,17.217547569382663
891,7189,17.12848209751131
892,7195,17.11697113654615
893,7202,17.085279221234508
894,7204,17.022019779517223
895,7213,16.93704892404398
896,7215,16.933187860907367
897,7216,16.941030144574665
898,7235,16.93512365931062
899,7238,16.85051551150027
900,7247,16.779720097419265
901,7260,16.676573213517393
902,7271,16.63551873006815
903,7274,16.591383585167193
904,7284,16.543359834074852
905,7300,16.567611763257805
906,7311,16.533637046072194
907,7314,16.517365672267182
908,7329,16.561817914895443
909,7339,16.503634743626904
910,7340,16.541713568416128
911,7345,16.544251305458303
912,7346,16.537709275061886
913,7351,16.62730695939102
914,7353,16.604615011099547
915,7357,16.639376623984155
916,7358,16.69311784082838
917,7359,16.715277109976782
918,7374,16.65201903453711
919,7381,16.68278553961359
920,7382,16.757245928419
921,7386,16.684869600221134
922,7388,16.729907162018037
923,7397,16.800923912549784
924,7401,16.74800043701409
925,7404,16.709006229355893
926,7430,16.710983325184912
927,7431,16.648342010992323
928,7440,16.62920818353843
929,7443,16.579365713048894
930,7447,16.58082025924621
931,7450,16.57089801363676
932,7460,16.631990600805846
933,7461,16.597031560734564
934,7462,16.55433964950428
935,7463,16.53872882155122
936,7468,16.587600779769502
937,7474,16.72093293593273
938,7478,16.73094962742967
939,7480,16.840466950625654
940,7496,16.767287645956895
941,7502,16.8786038731335
942,7503,16.93538633518963
943,7511,16.879453484156972
944,7517,16.983117034158774
945,7522,16.892748838700548
946,7530,16.85315462125874
947,7537,16.84306758848112
948,7547,16.763305783722384
949,7565,16.81237705207027
950,7573,16.761051176741287
951,7596,16.73960828272691
952,7603,16.823121309068732
953,7609,16.809460645981773
954,7612,16.709868767008025
955,7643,16.647233830769913
956,7644,16.669931575059135
957,7660,16.655937207048307
958,7661,16.67733541356963
959,7671,16.660232329759655
960,7674,16.67334032298302
961,7676,16.699356799581256
962,7687,16.69029599468712
963,7693,16.6978751826015
964,7696,16.641864672765077
965,7700,16.756170574786367
966,7716,16.832594055419356
967,7718,16.917544996523485
968,7719,16.936120219252157
969,7723,16.952039900102626
970,7726,16.978005044621188
971,7728,17.011450234376493
972,7731,17.06379019807522
973,7742,17.09382676172217
974,7746,17.03353685719806
975,7757,17.108998611857288
976,7760,17.088995385931284
977,7780,17.162395725028247
978,7788,17.167104480897855
979,7798,17.229732406385285
980,7799,17.34302674997589
981,7810,17.48002644609623
982,7833,17.42041956497088
983,7838,17.46756331596129
984,7855,17.38211008283783
985,7872,17.2888798119581
986,7878,17.30326558263069
987,7880,17.26629783387386
988,7899,17.355659458339623
989,7900,17.43109069116287
990,7904,17.358600282386586
991,7908,17.329474573713174
992,7926,17.405062750661187
993,7932,17.32185019087193
994,7933,17.260247400659726
995,7975,17.301917310610488
996,7983,17.213717064341942
997,7991,17.277720096801154
998,7992,17.338144515445936
999,7998,17.366108436809693
